Date,Adj Close,adj_close_smooth,target_ret_1d_pct,volume,rsi_14,macd_hist_12_26_9,adx_14,atr_14,obv,sma_10,ema_20,bb_bandwidth_20_2,target_close_1d
2016-06-29,21.50992202758789,21.460457098378342,1.2711979381051952,168372836.38732395,25.43213226467986,-0.07203799695076779,35.51685400957783,2.3072877867322505,-3359848427.578556,21.81838093347817,21.962148702958746,6.702111878947588,21.783355712890625
2016-06-30,21.783355712890625,21.557326682732025,0.3033513029614854,160864665.47112674,31.04242366270156,-0.06106181353547602,36.217616286309344,2.306522275267132,-3198983762.1074295,21.746488517753566,21.923594224841917,6.94344121066655,21.849435806274414
2016-07-01,21.849435806274414,21.64495941979474,-0.938561972142915,143837065.8297887,35.75174832646837,-0.043840821069012825,36.076937101387884,2.3066165996080485,-3055146696.277641,21.699991989893313,21.897057576742185,7.030359105255073,21.644365310668945
2016-07-05,21.644365310668945,21.644781187057,0.5684497396474253,133932186.08085209,35.74640127019795,-0.029112425003684217,35.9463064296751,2.3001196527636574,-3189078882.358493,21.666692314678247,21.873031253915023,7.030426627697058,21.76740264892578
2016-07-06,21.76740264892578,21.68156762561763,0.42918274422496516,130891450.25659646,37.81367189412383,-0.014293074860767474,35.69878076334621,2.295264836288262,-3058187432.1018963,21.64078467596935,21.854796622648603,6.883684592302603,21.860824584960938
2016-07-07,21.860824584960938,21.735344713420623,0.7713302635427022,121791535.17961752,40.81166230182722,0.0009233090637957853,34.89418795571741,2.2934449023246684,-2936395896.922279,21.62531511561629,21.84342025034118,6.593716915456448,22.029443740844727
2016-07-08,22.029443740844727,21.82357442164785,0.3103004708404189,119948594.62573226,45.45758455968005,0.01778745942140647,33.5540111882811,2.2937240243939003,-2816447302.2965465,21.618451171751715,21.841530171418007,6.073789308037872,22.097801208496094
2016-07-11,22.097801208496094,21.905842457702324,0.4536920449260684,112517896.23801258,49.44252760604824,0.0343793500197169,31.550993823882468,2.2958197240867104,-2703929406.0585337,21.63811845694495,21.84765515106413,5.441542469702485,22.198057174682617
2016-07-12,22.198057174682617,21.99350687279641,-0.5645386841149902,107763527.3666088,53.35349133887758,0.050196845963942305,29.411008682278162,2.297854321125846,-2596165878.691925,21.688661832214976,21.861545791229112,4.930779165185506,22.07274055480957
2016-07-13,22.07274055480957,22.017276977400357,1.982030979895133,106505109.15662615,54.383898894642705,0.06050779267448561,27.750912401271393,2.29749655305331,-2489660769.535299,21.74646374565473,21.87637733276923,4.4872170393033635,22.510229110717773
2016-07-14,22.510229110717773,22.16516261739558,-0.010134010425322248,121256376.4096383,60.26481195458439,0.07460967815351877,26.945192945276023,2.3053481971935796,-2368404393.1256604,21.816934297556454,21.903880693209835,4.281211404143582,22.50794792175293
2016-07-15,22.50794792175293,22.267998208702785,1.063001037146516,121043863.4867468,63.76327774559156,0.08730336706024455,26.752364837608496,2.310653697063928,-2247360529.6389136,21.888001450153528,21.938558551828212,4.266536799584794,22.747207641601562
2016-07-18,22.747207641601562,22.41176103857242,0.040055045711562265,128523384.44072276,68.0043971789043,0.10086190020730951,27.16221451394885,2.3186857940054613,-2118837145.198191,21.9646816120313,21.98362545532766,4.753547646720181,22.756319046020508
2016-07-19,22.756319046020508,22.515128440806844,0.09010243599270051,118502249.10850593,70.66308704459486,0.11144391376398617,27.876017807894623,2.3224946548258787,-2000334896.089685,22.051716337406287,22.034244787278062,5.4543811824268635,22.776823043823242
2016-07-20,22.776823043823242,22.593636821711762,-0.5302130406984351,114482774.37595415,72.53011703653387,0.11776512798128455,28.87057449209456,2.325745830150688,-1885852121.7137308,22.1429232570157,22.087520219128894,6.18052264955535,22.656057357788086
2016-07-21,22.656057357788086,22.61236298253466,-0.774412228552257,119380342.0631679,72.97196090439094,0.1170008150519109,30.130853376313937,2.3310183325266585,-1766471779.650563,22.2306250839271,22.13750524421516,6.8026629670821155,22.480606079101562
2016-07-22,22.480606079101562,22.57283591150473,-1.337924874210017,117542679.44421752,70.39799447395043,0.1078512438321877,31.02678255878611,2.3309724249129973,-1884014459.0947804,22.305551232912784,22.178965307766546,7.254304379485038,22.179832458496094
2016-07-25,22.179832458496094,22.454934875602138,-0.6883189922793909,130739355.61095226,63.23325993501049,0.08867813266474886,30.878507928048048,2.328765883116791,-2014753814.7057328,22.36046047470277,22.20524812375089,7.41261583397498,22.027164459228516
2016-07-26,22.027164459228516,22.32660375069005,6.496332275713934,159005308.92766657,56.49359795525628,0.06335980769970503,29.881848549007536,2.3269866730256044,-2173759123.6333995,22.393770162492135,22.216805802507,7.184688026000719,23.45812225341797
2016-07-27,23.45812225341797,22.666059301508426,1.3501710571720338,222117476.24936658,66.62642932412896,0.06522565320214005,30.377589015359312,2.362973368315108,-1951641647.384033,22.45864839490294,22.259591850030947,7.110630508260513,23.77484703063965
2016-07-28,23.77484703063965,22.99869562024779,-0.12458215558979191,203325993.3745566,73.21073371270379,0.08344834948653582,31.54373158287601,2.392609083438874,-1748315654.0094764,22.542001695188162,22.329982685289696,7.39202250624423,23.745227813720703
2016-07-29,23.745227813720703,23.222655278289665,1.7656521174057582,175608635.36218962,76.56337513878874,0.10384225283984094,33.04147029603501,2.4112303978877705,-1572707018.647287,22.63746740214685,22.414999122718264,7.956985021342109,24.164485931396484
2016-08-01,24.164485931396484,23.50520447422171,-1.4803992375179043,168727524.7535327,79.96927530101071,0.12803031454051642,34.87426921466543,2.431499441633723,-1403979493.8937542,22.746811745711778,22.51882820381383,8.866781639367895,23.80675506591797
2016-08-02,23.80675506591797,23.59566965173059,1.2537819682675089,158689187.32747287,80.9250851472185,0.1407783427278469,36.83225966905985,2.4429924890116457,-1245290306.5662813,22.85486586680415,22.621384532186855,9.554766520955816,24.105239868164062
2016-08-03,24.105239868164062,23.74854071666063,0.6177595851524442,147325551.129231,82.44914379863269,0.1493494424606821,38.794418408439704,2.4549683597260747,-1097964755.4370503,22.97035625629904,22.728732740231976,10.203648850583056,24.254152297973633
2016-08-04,24.254152297973633,23.900224191054534,1.5207262632173313,136018325.79046172,83.8297021056719,0.1544370263044753,40.73009200448109,2.461462499378522,-961946429.6465886,23.09914237715103,22.840303354596028,10.820429275631053,24.62299156188965
2016-08-05,24.62299156188965,24.117054402305065,0.8280775944051966,143876908.0533232,85.57632296830182,0.16088002965319714,42.75106158833439,2.469902666955132,-818069521.5932653,23.25356422623106,22.961898692473078,11.552070082673424,24.826889038085938
2016-08-08,24.826889038085938,24.330004793039326,0.40600194830537895,134358475.63732624,87.05516099004522,0.16722055159502613,44.825082225725055,2.4753803428328007,-683711045.955939,23.441071217974777,23.092194511574625,12.352488295449907,24.92768669128418
2016-08-09,24.92768669128418,24.50930936251278,-0.7443940897464363,125629172.94612837,88.15627092833051,0.17063613236659025,46.916681522283184,2.4774993584982745,-558081873.0098107,23.65934177915705,23.227157830711594,13.144060292309296,24.74212646484375
2016-08-10,24.74212646484375,24.57915449321207,-0.06482423681776206,116750621.06228985,88.56433187458462,0.16466500636296755,48.96429802686606,2.475015597216988,-441331251.94752085,23.850651298327413,23.355919417616402,13.665027614797134,24.72608757019043
2016-08-11,24.72608757019043,24.62323441630558,0.23163334912370548,114706834.74360289,88.82599045638145,0.15110391048033395,50.93939825729718,2.473730252689149,-326624417.203918,24.013105177933195,23.47661608415823,14.06034383745025,24.783361434936523
2016-08-12,24.783361434936523,24.67127252189486,1.2017129330943233,102687264.32052201,89.11820623223845,0.13340466915718152,52.79320286410614,2.4709701241918816,-223937152.88339597,24.157966902293715,23.590392887752195,14.315704887928803,25.081186294555664
2016-08-15,25.081186294555664,24.7942466536931,-0.09134003535424817,102922925.0243654,89.84997568979185,0.11851772782031678,54.60277283489801,2.4719760835919455,-121014227.85903057,24.286871120240857,23.705045627365614,14.59153358624586,25.058277130126953
2016-08-16,25.058277130126953,24.873455796623254,-0.14629593460191437,112599327.51705576,90.30233864729252,0.1031107744739942,56.38619150128217,2.4727229242252537,-8414900.34197481,24.414649734730123,23.816322786342532,14.791814078226981,25.021617889404297
2016-08-17,25.021617889404297,24.917904424457564,-0.1281926776269371,109246729.26193903,90.55667738239971,0.08573220044893959,58.05904261258264,2.4691690984717605,100831828.91996422,24.531586105509817,23.92123532330587,14.859639008986775,24.98954200744629
2016-08-18,24.98954200744629,24.93939569935418,0.2567144443739622,102854350.48335733,90.68390110157776,0.0663683806876394,59.64003825960351,2.4649136681031516,203686179.40332156,24.635503256339778,24.01820297816761,14.713492862306769,25.053693771362305
2016-08-19,25.053693771362305,24.973685120956617,-0.7772536873967062,102439765.33835012,90.89467715709482,0.04744081164797431,61.13438224626183,2.4614628869664585,306125944.7416717,24.721166328204934,24.10920127748085,14.284215780469015,24.858963012695312
2016-08-22,24.858963012695312,24.939268488478227,0.31334457022864637,102692075.73684508,88.72484895632702,0.025286103486826583,62.17561475223106,2.4540736569462114,203433869.0048266,24.782092697748826,24.188255297575836,13.336024116552167,24.936857223510742
2016-08-23,24.936857223510742,24.93854510898798,-0.7533523352859173,97393693.01579155,88.67693301081333,0.004362666002551641,63.14247350777392,2.4496341557344334,106040175.98903506,24.825016272396347,24.25971147009128,11.714608020993337,24.748994827270508
2016-08-24,24.748994827270508,24.881680024472736,-0.42579915951485026,96585705.11105408,84.79994425363058,-0.01828496956359349,63.586873199050686,2.442484378962953,9454470.877980977,24.855268825522415,24.31894657050856,10.231458579767692,24.643613815307617
2016-08-25,24.643613815307617,24.8102601617232,-0.5856497242218928,97713433.57773785,80.06531167907498,-0.04171324940436283,63.01192722231915,2.433091026356941,-88258962.69975688,24.873971400064175,24.365738341100432,8.941740172298392,24.49928855895996
2016-08-26,24.49928855895996,24.716968680894226,-0.11223320964791617,101718963.5044165,74.23480937246765,-0.06570339544684556,61.61613488060766,2.4250737984929476,-189977926.2041734,24.87854101596411,24.399188849652223,7.690323766098702,24.471792221069336
2016-08-29,24.471792221069336,24.643415742946758,-0.7676145788704125,101167634.45309155,69.91209433914045,-0.08737868621950862,59.74274762004579,2.418483420086323,-291145560.65726495,24.863457924889474,24.42244855377551,6.680014393249276,24.28394317626953
2016-08-30,24.28394317626953,24.535573972943588,0.09429160730078934,100654024.11716408,64.02538151345037,-0.10845589545227174,57.19571725193211,2.408515196097253,-391799584.774429,24.829669742521506,24.43322240322009,5.588379265356519,24.306840896606445
2016-08-31,24.306840896606445,24.466954050042443,0.5938031754302298,106052696.88201486,60.532703805623655,-0.12530309704939824,54.37305058884798,2.4009653123187706,-497852281.6564439,24.784574705079997,24.436434941012696,4.590705216952126,24.451175689697266
2016-09-01,24.451175689697266,24.46222054193889,0.9369584891966598,106278687.8174104,60.28838462270257,-0.1342531808165161,51.42747656954362,2.3958906283059194,-604130969.4738543,24.73685718933847,24.438890712529478,3.712569105648832,24.680273056030273
2016-09-02,24.680273056030273,24.527636296166307,-0.02785254627065692,106558081.47218727,62.538655336394115,-0.13300157374379573,49.0001528180218,2.3958692340260686,-497572888.001667,24.692252306859434,24.447342672875845,3.1199749581174125,24.673398971557617
2016-09-06,24.673398971557617,24.571365098783698,0.6128030475031299,106847137.03053108,64.00692583179817,-0.12650222890025453,47.06489935853032,2.3958308664488035,-390725750.971136,24.655461967889984,24.45915433248612,2.8405062885680947,24.82459831237793
2016-09-07,24.82459831237793,24.647335062861966,-2.620912301341527,125630155.92137174,66.4659760535776,-0.11470853031226291,45.640384295496986,2.398393871010393,-265095595.04976422,24.626340963277382,24.47707630680763,2.7466601786575398,24.173967361450195
2016-09-08,24.173967361450195,24.505324752438433,-2.2649618068187882,151543509.14496022,58.42986419637316,-0.11386422646737854,43.46272949435851,2.391370687776389,-416639104.19472444,24.588705436073955,24.479766634962942,2.810227184932846,23.626436233520508
2016-09-09,23.626436233520508,24.241658196763055,2.239886358801768,161948856.40147215,47.05445165444486,-0.12743134868145845,40.7009472489401,2.383905524158912,-578587960.5961967,24.531845239577937,24.457089640848668,3.272753766358222,24.155641555786133
2016-09-12,24.155641555786133,24.215853204469976,2.3805100125050105,167715559.4810305,46.10833414093141,-0.13384985148107947,39.103033616059456,2.3880458509681888,-746303520.0772271,24.48173369193551,24.434114742145937,3.7009471954064668,24.730669021606445
2016-09-13,24.730669021606445,24.370297949610915,3.5386491416430577,192012331.63672134,52.29128973269764,-0.12364308156730491,36.77431066648907,2.4047473381540936,-554291188.4405057,24.454421912601926,24.428036952380697,3.83328295832978,25.60580062866211
2016-09-14,25.60580062866211,24.740948753326272,3.399883231156875,267475072.14570493,63.20243025815463,-0.08947139539184235,35.426965363984216,2.4396479477191537,-286816116.2948008,24.474959390640194,24.457838076280275,3.7647286810051375,26.476367950439453
2016-09-15,26.476367950439453,25.261574512460225,-0.5624712831892142,295212870.5019934,72.6605957510422,-0.032295325542204184,35.49456531649803,2.4813416067118457,8396754.2071926,24.554421436881974,24.53438440353551,4.245947148569111,26.32744598388672
2016-09-16,26.32744598388672,25.58133595388817,-1.1659862912590135,302513289.35139537,76.63317525285791,0.0235570983441932,36.2637938575736,2.5100451226900207,310910043.55858797,24.666332978076905,24.634094074997666,5.259015831616879,26.020471572875977
2016-09-19,26.020471572875977,25.713076639584514,-0.008840202779303308,268186902.54597676,78.04840865397668,0.06359927345997507,37.385744148370925,2.533149028855489,579096946.1045647,24.784877012418722,24.73685431924403,6.294714642161032,26.018171310424805
2016-09-20,26.018171310424805,25.8046050408366,-0.017593998687048806,229147991.7821837,79.00003735334411,0.08892160429659873,38.47702958847954,2.547660426825487,808244937.8867483,24.90820100662401,24.83854486415761,7.299072740659711,26.013593673706055
2016-09-21,26.013593673706055,25.867301630697433,0.9423170901150968,203607434.24752858,79.65079850719151,0.10164773431439267,39.512163305788896,2.555628572549388,1011852372.1342769,25.03019766340756,24.936521699066162,8.215218141464662,26.258724212646484
2016-09-22,26.258724212646484,25.984728405282144,-1.6663889521232211,179814003.97327,80.84789071857874,0.10907276170509766,40.59985976434525,2.5643602607862683,1191666376.1075468,25.17813802869193,25.03635090918197,9.14590428368741,25.821151733398438
2016-09-23,25.821151733398438,25.935655403717032,0.15085996755730413,188847242.78128898,78.76262881116988,0.10191170283635043,41.25051362734785,2.567344767185579,1002819133.3262578,25.347537749387328,25.121998956280546,9.829950344086647,25.860105514526367
2016-09-26,25.860105514526367,25.91299043695983,0.1860210502278914,168036349.94690228,77.7649903458643,0.08743678392069121,41.598874760281674,2.568406196634304,834782783.3793555,25.517251472636314,25.19733147825,10.33158988303365,25.90821075439453
2016-09-27,25.90821075439453,25.91155653219024,0.7604596328273372,147154324.9628316,77.69793824590867,0.07029210904808625,41.9223529551488,2.566235162171688,687628458.4165239,25.671377330894245,25.265352911958594,10.684470693468759,26.10523223876953
2016-09-28,26.10523223876953,25.969659244164024,-1.5533154180786268,138577347.4739821,78.50664891363245,0.056012112907515565,42.359531302631765,2.5688001454319713,826205805.890506,25.794248379978022,25.332429705501966,10.913108516833066,25.699735641479492
2016-09-29,25.699735641479492,25.888682163358663,0.7755344471819692,140068543.23178744,74.45446364432883,0.035272812497579964,42.43895605778455,2.5656667069526833,686137262.6587186,25.856959145067865,25.38540613005975,10.894942939997392,25.899045944213867
2016-09-30,25.899045944213867,25.89179129761522,-0.4688199977626484,141702900.2622512,74.50886804338883,0.016857925636565074,42.279584236033564,2.5652820791885746,827840162.9209697,25.88800467944057,25.433633288874557,10.757468287242135,25.777626037597656
2016-10-03,25.777626037597656,25.85754171960995,0.42660323050855986,125234190.18357584,72.67278950199017,-0.0015572934072676237,42.13159611583622,2.56070720127484,702605972.7373939,25.902451187443116,25.47400552037317,10.545767715167786,25.88759422302246
2016-10-04,25.88759422302246,25.866557470633705,0.04423632838475022,123348093.12850308,72.8623669286648,-0.016242722835250745,42.15834246298272,2.5628585195761113,825954065.8658969,25.908646430422827,25.511391420397985,10.276417207360172,25.899045944213867
2016-10-05,25.899045944213867,25.876304012707752,0.7430390809510801,112087385.18995215,73.07978874565072,-0.027736900084439797,42.18317835676162,2.563497194463268,938041451.0558491,25.90954666862386,25.546145000617965,9.986025912240812,26.09148597717285
2016-10-06,26.09148597717285,25.940858602047282,0.1492822848983888,112996329.6329665,74.53503180626954,-0.03306737898737849,42.346787470819514,2.5665363891212527,1051037780.6888156,25.905159688300373,25.58373677218266,9.44504963975946,26.130435943603516
2016-10-07,26.130435943603516,25.99773180451415,1.7446802795412664,108327510.74307655,75.77738027422522,-0.034669979584813326,42.649872236220624,2.5681256590065353,1159365291.4318922,25.911367328380084,25.623164870499945,8.28686107040935,26.586328506469727
2016-10-10,26.586328506469727,26.17431081510082,0.21542600262445255,119312457.52015358,79.17450641302118,-0.026133642393774248,43.48917467984518,2.579635935804611,1278677748.9520457,25.93749936619418,25.675654960461934,6.728193152166553,26.64360237121582
2016-10-11,26.64360237121582,26.31509828193532,0.894227979383655,160367920.2641075,81.41278657998063,-0.01391447317134642,44.86967012992814,2.5979719621821578,1439045669.2161531,25.97785354116869,25.736554324411777,4.971063906125066,26.88185691833496
2016-10-12,26.88185691833496,26.48512587285521,-0.30678661982348476,157361704.18487525,83.69234509878015,0.001870225086009314,46.39699663050483,2.6153209473097507,1596407373.4010284,26.02940020403781,25.80784685283496,3.733507455964757,26.799386978149414
2016-10-13,26.799386978149414,26.57940420444347,0.5556632219968938,152384072.92941266,84.80512855490717,0.014223864513312368,47.91222268413776,2.6236582750292614,1748791446.330441,26.09847240814629,25.8813285053691,3.6207473761230413,26.948301315307617
2016-10-14,26.948301315307617,26.690073337702714,-0.0680106430392513,149451491.05058885,86.0117776168404,0.024792988150725004,49.468731615374814,2.6316372728124646,1898242937.3810298,26.178300612155038,25.958351822734205,4.057577116519211,26.929973602294922
2016-10-17,26.929973602294922,26.762043417080374,-0.06806401161777442,132965923.73541218,86.74874958159882,0.031163369491349235,50.97926874007918,2.6342534891505305,2031208861.116442,26.26875078190208,26.0348938793386,4.559898124148137,26.911643981933594
2016-10-18,26.911643981933594,26.80692358653634,-0.297935029652463,122540346.61478852,87.2015763690731,0.03276827220005912,52.46917867474554,2.6357027300489744,2153749207.7312303,26.362787393492344,26.10842051811934,5.029278874537877,26.831464767456055
2016-10-19,26.831464767456055,26.81428594081225,-0.05126030617566002,109819762.63035196,87.2783769805792,0.028833148735967207,52.19946596842376,2.6343444613917133,2263568970.3615823,26.456585586302793,26.175645796471045,5.404767285500721,26.817710876464844
2016-10-20,26.817710876464844,26.81531342150803,-0.39295304676945086,105824793.84124637,87.28984004822722,0.02116193645858927,51.94901845541067,2.6308728028610666,2369393764.2028284,26.544031068248866,26.236566522665044,5.7367369308918175,26.712329864501953
2016-10-21,26.712329864501953,26.784418354406206,0.9005027792308384,101908595.68887246,84.81508848116378,0.009465698959416458,51.71646005046995,2.6238787370204624,2267485168.513956,26.62269972323807,26.288742887592775,5.920481268698506,26.9528751373291
2016-10-24,26.9528751373291,26.834955389283074,0.5100109552929055,99582456.98221071,85.53739214662184,0.0010350219911396397,51.578057728729284,2.6214495413187833,2367067625.4961667,26.688764180656296,26.340763125848994,6.059430982194693,27.0903377532959
2016-10-25,27.0903377532959,26.91157009848692,-2.2494956924662968,127462519.8875475,86.57961281700406,-0.0032450576542145115,51.64194404202522,2.620206467125692,2494530145.383714,26.748411362311458,26.395125694671655,6.186117575299679,26.480941772460938
2016-10-26,26.480941772460938,26.782381600679123,-0.9602669040683853,168584803.92128325,76.5608072232141,-0.017825738195352214,49.733783484041616,2.6025653621138747,2325945341.462431,26.77813693509385,26.43200720952951,6.165367999696615,26.226654052734375
2016-10-27,26.226654052734375,26.615663336295697,-0.6638754588984108,159483762.74489826,65.95398337984476,-0.040452726018125496,47.228722180512975,2.5885592085279017,2166461578.7175326,26.781762848279072,26.44949826922153,5.9230550639375155,26.052541732788086
2016-10-28,26.052541732788086,26.446726855243412,-0.15829815210225417,157072673.92142877,57.292338949012375,-0.06698620073146466,44.158767998696845,2.57918277676536,2009388904.796104,26.757428200033143,26.449234325033135,5.603595279936184,26.011301040649414
2016-10-31,26.011301040649414,26.316099110865213,-1.805518392674621,141654151.74500012,51.64452624001001,-0.09197980797789385,41.27017182678038,2.571497588898564,1867734753.0511038,26.712833769411628,26.43655478082667,5.219413903462399,25.541662216186523
2016-11-01,25.541662216186523,26.083768042461603,0.08968585085100678,151748866.2215001,43.44196088747173,-0.12097887789022732,39.77878927710968,2.563495799596974,1715985886.8296037,26.64051821500415,26.40295604383952,4.964031002863535,25.5645694732666
2016-11-02,25.5645694732666,25.9280084717031,-1.0718785973227174,140222246.35505006,38.97286317945049,-0.14580596561038994,38.88773545090391,2.557916242324086,1575763640.4745536,26.551890468093237,26.35772294173129,4.8917559004180085,25.29054832458496
2016-11-03,25.29054832458496,25.736770427567656,-0.9014119730177517,130474692.44853504,34.30638138426739,-0.16864849075171612,38.73411699406476,2.548771974143726,1445288948.0260186,26.444036168699203,26.29858460704904,5.198032416893104,25.062576293945312
2016-11-04,25.062576293945312,25.534512187480953,1.44250292693886,128336684.71397452,30.189237697676056,-0.1893685867385147,39.231507287200586,2.5368963362823056,1316952263.3120441,26.319045552006674,26.225815805185416,5.885882777207137,25.424104690551758
2016-11-07,25.424104690551758,25.501389938402195,0.5887219173816183,128907679.29978216,29.563524099481832,-0.1964467304514678,39.872945014362884,2.529777769611597,1188044584.0122619,26.18568900691859,26.156822865491776,6.650127364144734,25.573781967163086
2016-11-08,25.573781967163086,25.52310754703046,-0.16205963785723698,119340415.5098475,30.579510708525522,-0.19065582133945164,40.55621398023309,2.5246389408116165,1307384999.5221093,26.046842751772942,26.096469025638317,7.308825772161642,25.532337188720703
2016-11-09,25.532337188720703,25.525876439537534,-2.786789895159958,154549970.85689324,30.7167244333029,-0.17787712786906168,41.50314570285123,2.515546823857301,1461934970.3790026,25.921192235658786,26.0421268745811,7.858219997855827,24.820804595947266
2016-11-10,24.820804595947266,25.314354886460453,0.593740994755354,176746379.59982526,26.42052408934739,-0.17465860442660106,42.85440551850912,2.5037358422347387,1285188590.7791772,25.79106139067526,25.97281525666485,8.539411074591138,24.968175888061523
2016-11-11,24.968175888061523,25.210501186940775,-2.5085338506544597,164695145.71987766,24.601169284895946,-0.1703317374919982,44.312244015193016,2.4937649952185765,1120493445.0592995,25.667438823844996,25.900213916691126,9.145501088063993,24.341840744018555
2016-11-14,24.341840744018555,24.94990305406411,1.3243787187645406,176697202.00391436,20.74149960928851,-0.17515184691217703,46.025061449584584,2.476367341223107,943796243.0553851,25.530819218164886,25.80970812025046,9.87132360894412,24.66421890258789
2016-11-15,24.66421890258789,24.864197808621242,2.688824214760732,162405441.40274006,19.6496329204589,-0.1738919638214566,47.66309126012999,2.4672401230771714,781390801.6526451,25.40886219478085,25.719659519142915,10.44417543489673,25.327396392822266
2016-11-16,25.327396392822266,25.003157383881547,-0.03640375484322833,184292408.98191804,26.41347582144161,-0.15415338540784013,48.68750579768791,2.4704368987159206,965683210.6345632,25.316377085998695,25.651421220546595,10.62495150405281,25.31817626953125
2016-11-17,25.31817626953125,25.097663049576454,0.10007521461476987,162163086.2873426,30.686890897108558,-0.12635304556320243,49.23498713563079,2.468007652745224,1127846296.9219058,25.252466348199576,25.598682347120867,10.533526741544204,25.34351348876953
2016-11-18,25.34351348876953,25.171418181334374,1.5173511548621565,147628840.40113983,33.91252447657746,-0.09599335603780576,49.368307995452895,2.4631889922915295,1275475137.3230455,25.216156947584917,25.557990521807866,10.249066486325974,25.728063583374023
