Date,close,Adj Close,rsi_14,macd_hist_12_26_9,bb_bandwidth_20_2,adx_14,obv,adj_close_smooth,sma_10,ema_20,atr_14,target_ret_1d_pct,target_close_1d
2021-05-28,124.61000061035156,121.57574462890625,10.999782518011584,0.29201234001511356,6.769304205805112,60.46738604197415,-1091632478.325728,122.91488297916212,123.37698709575375,125.06532535541052,4.259410534308981,-0.2648292055261847,124.27999877929688
2021-06-01,124.27999877929688,121.25377655029297,10.208707057414586,0.2736131120770162,6.054028309801786,61.439864147067084,-1166707838.2839353,122.58266169338829,123.23528428719871,124.82888119712268,4.241366150334915,0.6276106267077086,125.05999755859375
2021-06-02,125.05999755859375,122.01477813720703,9.94537632154641,0.2620687087446423,5.490123468586668,62.446580522916584,-1238623906.2505012,122.46908498215205,123.12601948298162,124.60413870045882,4.224316824570491,-1.2154029323715454,123.54000091552734
2021-06-03,123.54000091552734,120.53180694580078,9.084484749830569,0.2373503344618766,5.070040718688265,63.543031758893676,-1311402600.6237538,122.0816293748818,123.01616806441265,124.36389971707054,4.1918073756075405,1.9022119089056488,125.88999938964844
2021-06-04,125.88999938964844,122.82457733154297,12.22254544247549,0.23933873128691863,4.5229682186156746,64.62017200942906,-1238145785.1251516,122.23021896621404,122.90057864708676,124.16069202651278,4.188177346959365,0.00794466043967379,125.9000015258789
2021-06-07,125.9000015258789,122.83433532714844,14.797804992264155,0.2556446967964443,3.7356435731047677,65.54735432608892,-1165328812.72627,122.35104223840092,122.81727825580418,123.98834442764498,4.175584254482461,0.6671866620803657,126.73999786376953
2021-06-08,126.73999786376953,123.65386962890625,20.232966233594784,0.2884052064662397,2.9549560029360937,64.84680109824214,-1092194474.8071647,122.611607716502,122.74361310146953,123.85722664563136,4.18694491624585,0.3077144246265373,127.12999725341797
2021-06-09,127.12999725341797,124.03437042236328,25.79966583498988,0.3306352101102583,2.247080987666359,63.53096943451251,-1022311424.4718804,122.89616025767425,122.6891684352772,123.76569651344498,4.194086914339338,-0.8023283872675369,126.11000061035156
2021-06-10,126.11000061035156,123.0392074584961,26.356136763526973,0.359499467248906,1.9477407862202143,61.55097176370883,-952167704.203653,122.92476969783863,122.63117254729403,123.685608245292,4.1988430429902674,0.9832705969091027,127.3499984741211
2021-06-11,127.3499984741211,124.24901580810547,31.479236803085147,0.39273012033622523,1.7866175468304126,59.54915165466006,-885348247.989071,123.189618919892,122.62516768261062,123.63837116668249,4.205261194844099,2.4577836313589785,130.47999572753906
2021-06-14,130.47999572753906,127.30278778076172,44.413896861060714,0.46165693558402876,1.7274697589354455,56.01619118516368,-812511383.0174055,124.01225269206594,122.734904653901,123.67397893100473,4.239824911695278,-0.6437797434242221,129.63999938964844
2021-06-15,129.63999938964844,126.48323822021484,50.463619254633855,0.5273318858622911,1.901808583930244,52.34760338750516,-741692631.040073,124.50644979769572,122.92728346433174,123.75326187068957,4.252035007228419,0.3934212995443387,130.14999389648438
2021-06-16,130.14999389648438,126.98085021972656,55.666948481952446,0.5863675308342484,2.3196541103387966,49.72855477327766,-666674629.4582071,125.0013298821019,123.18050795432673,123.87212549082408,4.2633157376559705,1.260061354389319,131.7899932861328
2021-06-17,131.7899932861328,128.5808868408203,61.901545297355284,0.6509162932558152,2.9428525944841835,48.23004683036553,-587315888.1927143,125.71724127384559,123.5440691442231,124.04785080349279,4.290350524464656,-1.0091819112088896,130.4600067138672
2021-06-18,130.4600067138672,127.28327178955078,64.26899931983229,0.6883535374752772,3.524983012489086,47.24054177555514,-502038235.18032014,126.03044737698663,123.92409198530036,124.23666952477792,4.290987182401837,1.4104126930009508,132.3000030517578
2021-06-21,132.3000030517578,129.0784912109375,68.38665740599326,0.724182113710854,4.1842107712452705,46.78262079442241,-417883452.77040476,126.6400561437768,124.35299337583795,124.46556348849211,4.303399338157412,1.269811360010431,133.97999572753906
2021-06-22,133.97999572753906,130.71754455566406,72.88782934276593,0.7686130069236476,4.979997516281692,46.935960630403045,-335602906.84247243,127.45555382615426,124.83738798680318,124.75032447303136,4.322592815032408,-0.2089601544584485,133.6999969482422
2021-06-23,133.6999969482422,130.44439697265625,75.62722768194584,0.8004597408925662,5.791592984133277,47.491732853376185,-257735630.1001266,128.05332245545466,125.35310420658122,125.06489570945263,4.326563254332722,-0.21690753466800938,133.41000366210938
2021-06-24,133.41000366210938,130.1614532470703,77.36447103075834,0.8096840985615268,6.550306558811396,48.328859518761824,-181699608.70624992,128.4749486137778,125.90812209817514,125.3896626527217,4.327641854422378,-0.22482313260989706,133.11000061035156
2021-06-25,133.11000061035156,129.8688201904297,78.45781154384689,0.7932837282276815,7.195099314408216,49.263164100049075,-106714051.59114859,128.7537229291082,126.46453249909676,125.71004934571089,4.319884590034061,1.2545641958843445,134.77999877929688
2021-06-28,134.77999877929688,131.49810791015625,80.45912767218789,0.7771112773315536,7.791651404483663,50.37950163134425,-34303345.89906752,129.3025999253178,126.99356722242194,126.05219701995917,4.329283411053257,1.1500302859410505,136.3300018310547
2021-06-29,136.3300018310547,133.0103759765625,82.78594460234999,0.7724545482171925,8.364173194668217,51.69454409070138,36536438.65459734,130.04415513556674,127.54733775620905,126.43238350715988,4.3457313091240115,0.4621216918543336,136.9600067138672
2021-06-30,136.9600067138672,133.6250457763672,84.6828997760187,0.7718796775938089,8.906754961871908,53.17063662054041,105860546.29752924,130.76033326372684,128.12323809437154,126.8445691982615,4.358719695925471,0.22633815109329714,137.27000427246094
2021-07-01,137.27000427246094,133.927490234375,86.13790925724898,0.7668533992869981,9.313226757748815,54.71383706416113,171816992.41187477,131.39376465785648,128.69089043277262,127.27782590869911,4.3590287312460125,1.9596398434466478,139.9600067138672
2021-07-02,139.9600067138672,136.55198669433594,88.1176438119522,0.7829657608833236,9.785671278727298,56.40384792430735,240352669.3033512,132.4254090651524,129.3303866015892,127.76807192359942,4.383736600832401,1.4718175774893316,142.02000427246094
2021-07-06,142.02000427246094,138.56178283691406,89.95546952191208,0.8221829102023734,10.349734305103336,58.25392184491688,316817570.8165324,133.65268381950472,130.031649369162,128.32851115178087,4.433723455401087,1.7955496138274407,144.57000732421875
2021-07-07,144.57000732421875,141.0497283935547,91.63503518913008,0.8880425570074875,11.082701695580432,60.18678983580793,398971812.0270773,135.1320927343147,130.79930325997805,128.9764713024984,4.49792073447116,-0.9199644952554875,143.24000549316406
2021-07-08,143.24000549316406,139.7521209716797,92.48073076841045,0.9296801659543972,11.769531446450735,62.098910351665886,485810304.99551326,136.0560983817877,131.59958085261135,129.65072150052595,4.524357976502755,1.305488331161464,145.11000061035156
2021-07-09,145.11000061035156,141.57656860351562,93.34634845228639,0.9633270501826381,12.390169944647166,63.98460495674084,575259259.370262,137.1601924261333,132.4681052338469,130.36590920772665,4.563618712701968,-0.420365146348034,144.5
2021-07-12,144.5,140.98143005371094,93.87220509397424,0.9663178495964955,12.874552297380703,65.82163185066216,662078362.870061,137.92443995164885,133.38517693610095,131.08576927857638,4.595352688278543,0.7889075421790626,145.63999938964844
2021-07-13,145.63999938964844,142.09364318847656,94.39289559762409,0.9521760629174669,13.378207596398704,67.60329251757148,751699065.6699002,138.7582805990144,134.3307450034706,131.8164846424276,4.645829698305109,2.4100515353487673,149.14999389648438
2021-07-14,149.14999389648438,145.51817321777344,95.11733749091086,0.9589333859682769,13.96457209723554,69.335193137966,848805787.9097716,140.11025912276622,135.33735540219055,132.6063679262694,4.723763112002516,-0.4491920090840873,148.47999572753906
2021-07-15,148.47999572753906,144.86451721191406,95.55255206225328,0.9506510508851624,14.49461904032542,71.00098132630428,947855225.7016686,141.06111074059578,136.36743314987746,133.4115815276338,4.778200271752359,-1.4076283771763176,146.38999938964844
2021-07-16,146.38999938964844,142.8253631591797,95.70552664726816,0.8930465617599959,14.858999825111336,72.58690607606003,1045745055.9351863,141.41396122431257,137.36945280652307,134.17371292731752,4.820314690754666,-2.691405303923433,142.4499969482422
2021-07-19,142.4499969482422,138.98135375976562,91.05493816624977,0.7519454321356935,14.810634583484559,73.57863461142247,943146271.7483721,140.92743973140318,138.21965587314816,134.81692500389713,4.800518680217585,2.5973613904356485,146.14999389648438
2021-07-20,146.14999389648438,142.59120178222656,91.3640288665999,0.6164772909969729,14.64634012304841,74.52117186452689,1044495299.0978234,141.26019214156787,138.98040670535448,135.4305694931991,4.833214981869074,-0.5131378682413201,145.39999389648438
2021-07-21,145.39999389648438,141.85951232910156,91.47825967850169,0.47665014667715333,14.387272868855023,75.39638502812386,1140573220.9773846,141.38005617907461,139.60520304983046,135.9971872728063,4.839012064791851,0.9628365568971509,146.8000030517578
2021-07-22,146.8000030517578,143.2253875732422,91.83632158295566,0.35623795632894373,14.045529992951538,76.25066329205606,1232903198.4810333,141.74912245790813,140.1745054574425,136.54499062376837,4.86476807716804,1.1989556400582524,148.55999755859375
2021-07-23,148.55999755859375,144.94259643554688,92.42917423541938,0.27070201266177785,13.626614830892473,77.08700061895405,1321056660.4839525,142.38781725343588,140.69726794017276,137.10145030278431,4.892898908794536,0.28941069115160367,148.99000549316406
2021-07-26,148.99000549316406,145.36207580566406,92.94318215084328,0.2080948123488202,13.070552791879534,77.91815966505082,1406066250.0862877,142.98266896388154,141.203090841396,137.66156636574595,4.9137176192415515,-1.4900305454844665,146.77000427246094
2021-07-27,146.77000427246094,143.19613647460938,92.98002049912569,0.12742913997855254,12.335088603237736,78.72066719619963,1495037641.768156,143.0253624660271,141.6297990280973,138.17240408958224,4.913957422558785,-1.2195745709255523,144.97999572753906
2021-07-28,144.97999572753906,141.4497528076172,89.27555681576158,0.016548013161837627,11.424485608448053,78.61320092974529,1400074288.4226615,142.71024053434513,141.8897971692552,138.60457898908348,4.897848523930658,0.4552078516072866,145.63999938964844
2021-07-29,145.63999938964844,142.09364318847656,87.80129597417658,-0.09525633443875048,10.37215930199143,78.47858353103588,1312763705.746266,142.58692106517142,142.04237820171275,138.98384966299662,4.888773366667048,0.15108058214508002,145.86000061035156
2021-07-30,145.86000061035156,142.30831909179688,87.1013990033236,-0.19724724682646944,9.150343631340704,78.1653049743473,1228827119.6051493,142.53120067049653,142.15410214633116,139.32169261609184,4.872711610927097,-0.23309305987636586,145.52000427246094
2021-08-02,145.52000427246094,141.9766082763672,85.63796238647495,-0.29081380238442733,7.8796983322441285,77.87440345742218,1149101850.692256,142.42028219167068,142.30338639235794,139.6167963851946,4.857479538741963,1.2643989588352111,147.36000061035156
2021-08-03,147.36000061035156,143.77175903320312,86.2444823598794,-0.3492042202144776,6.691662453076448,77.65181553442086,1225839385.8225706,142.69057755997716,142.44642493419883,139.9095374494596,4.863391506133344,-0.27821451109323325,146.9499969482422
2021-08-04,146.9499969482422,143.37176513671875,86.55273430614808,-0.39024534614106,5.711570368169023,77.46999889634063,1298503073.9268222,142.82681507532547,142.5911008238239,140.18737341382777,4.855709578292605,0.07486154764382302,147.05999755859375
2021-08-05,147.05999755859375,143.47909545898438,86.85646819597073,-0.41774033819954415,4.767300839882731,77.32505234566834,1365913564.4102235,142.95727115205727,142.71191569323884,140.45117319842106,4.844467597937761,-0.47669659384841356,146.13999938964844
2021-08-06,146.13999938964844,142.79513549804688,86.33446595643979,-0.4447462541136997,3.9422995146452045,77.19045912004407,1301159812.0235023,142.9248440212552,142.76561837002077,140.68676089583383,4.818779806151726,-0.034226587058949764,146.08999633789062
2021-08-09,146.08999633789062,142.7462615966797,85.72336315833887,-0.4692261840570753,3.1270457706968156,77.0654796962501,1239575070.1141255,142.8891275363401,142.7562642272666,140.89651009969157,4.786641470025577,-0.3354028463223857,145.60000610351562
2021-08-10,145.60000610351562,142.26748657226562,83.50750892462135,-0.49542512734853794,2.3601727256357856,76.98001420115976,1176502656.586624,142.76479934352523,142.73020791501642,141.0744424086281,4.765297329577038,0.17854610891323563,145.86000061035156
2021-08-11,145.86000061035156,142.52149963378906,82.607497338369,-0.5153699779297529,1.9614911313985703,76.90065338429018,1116346025.7646227,142.716139401578,142.73079780173973,141.23079450319474,4.744973358370416,2.0773340096864157,148.88999938964844
2021-08-12,148.88999938964844,145.48214721679688,84.63495957714733,-0.490765314718705,1.868856678356951,76.9658582676295,1178927850.4222236,143.2693409646218,142.79903979168475,141.4249417852354,4.755354552039757,0.14106934549487082,149.10000610351562
2021-08-13,149.10000610351562,145.6873779296875,86.15444103747855,-0.4428504803558022,1.9180623830694206,77.15482756741078,1240868310.1483045,143.75294835763495,142.9212145603986,141.6466566968925,4.751673448373691,1.3547983151664278,151.1199951171875
2021-08-16,151.1199951171875,147.66114807128906,88.1877078588323,-0.3628079702119873,1.990483550195396,77.52366871088388,1311079877.9291692,144.53458830036578,143.1326451712681,141.9216978019852,4.759666786555257,-0.615420640084996,150.19000244140625
2021-08-17,150.19000244140625,146.75241088867188,89.16051606146758,-0.28757268702041605,2.2021635230739807,78.01753432099729,1385695072.1538608,144.978152818027,143.3614026970731,142.21278875589397,4.7550215208892315,-2.5500838777711587,146.36000061035156
2021-08-18,146.36000061035156,143.01010131835938,82.65535047306612,-0.2720655431585679,2.1987138405991624,78.54181764973993,1308737716.7741075,144.58454251809349,143.5371754413499,142.43867006657965,4.740321735125072,0.2322799822028987,146.6999969482422
2021-08-19,146.6999969482422,143.34228515625,78.74969040684077,-0.28492396034403633,2.1567550380892264,77.93424753527444,1229779772.4703047,144.3360910457248,143.67505743071663,142.61937682649824,4.732967279221919,1.015692861887496,148.19000244140625
2021-08-20,148.19000244140625,144.79820251464844,79.14447879365902,-0.2924841354328964,2.214771614406251,77.3700752861279,1305056047.9133468,144.42851333950955,143.82542436254207,142.79167554202314,4.733571791472835,1.0256920942579129,149.7100067138672
2021-08-23,149.7100067138672,146.28338623046875,80.69481260646923,-0.27788397159877976,2.382610582152924,76.94914732023665,1377303428.2677805,144.79948791770138,144.0164604006782,142.9828957682782,4.743424116791871,-0.060103300069636045,149.6199951171875
2021-08-24,149.6199951171875,146.19546508789062,81.79184382407387,-0.2553832781443566,2.5785593621659775,76.69624849296089,1444822612.5513275,145.07868335173924,144.2478488014996,143.18249458575067,4.748359990787312,-0.8421296753409302,148.36000061035156
2021-08-25,148.36000061035156,144.9643096923828,81.38379205002693,-0.24780555146184557,2.692283752606156,76.52226416852989,1379009005.1244898,145.05580861986795,144.48181572332862,143.3609054461428,4.743114957834509,-0.5527462530186988,147.5399932861328
2021-08-26,147.5399932861328,144.16302490234375,78.10807678706196,-0.2593489515035523,2.7126388392665155,76.36070729584395,1316638679.1830196,144.87725187636312,144.64260681450273,143.50531939187806,4.730826797169145,0.7184795553875301,148.60000610351562
2021-08-27,148.60000610351562,145.1988067626953,78.4446021500454,-0.26618161995578316,2.694951632037605,75.90335659606845,1377695419.9361956,144.94156285362956,144.7614682641022,143.64210448347345,4.719643424967548,3.041725879907098,153.1199951171875
2021-08-30,153.1199951171875,149.6153564453125,82.62531177381446,-0.21354689027364993,2.7988203664262015,75.86938253133614,1444732152.5387363,145.87632157196614,144.89564159126223,143.8548870633299,4.762357995696379,-0.8424822277829924,151.8300018310547
2021-08-31,151.8300018310547,148.35487365722656,84.35792465521912,-0.15393066735262173,3.0029508258006894,76.03057937321095,1515652158.620769,146.37203198901824,145.0350295083614,144.0946151514907,4.771550085534211,0.44785414578529803,152.50999450683594
2021-09-01,152.50999450683594,149.019287109375,85.967469043346,-0.09055967479650628,3.2796143143829797,76.4363975868267,1588450903.4863951,146.9014830130896,145.26672355786098,144.3619359002144,4.804858094910576,0.7475122177386995,153.64999389648438
2021-09-02,153.64999389648438,150.1332244873047,87.63958752311531,-0.02049076297596253,3.647664765138909,76.96385735090415,1660912999.378896,147.54783130793263,145.58789758408176,144.6653545104733,4.842399130681839,0.4230251635027438,154.3000030517578
