Date,Open,High,Low,Close,Volume
2016-12-30,26.86099489139338,26.987642332774787,26.580065220342068,26.669870376586914,122345200
2017-01-03,26.665263101019615,26.78730590344384,26.42578212254811,26.74585723876953,115127600
2017-01-04,26.67677592833996,26.828754953267687,26.653749282483766,26.71592140197754,84472400
2017-01-05,26.692893104572285,26.90934742723303,26.667563268651545,26.85177993774414,88774400
2017-01-06,26.8909282862701,27.20870198661537,26.81954515384844,27.151134490966797,127007600
2017-01-09,27.160337482901994,27.50113775157672,27.158036048517403,27.399818420410156,134247600
2017-01-10,27.34915939598723,27.489624196826544,27.24093400230956,27.427452087402344,97848400
2017-01-11,27.342252155792867,27.616273946295752,27.310014504771377,27.574825286865234,110354400
2017-01-12,27.37909406534432,27.47120238546857,27.220207257050482,27.459688186645508,108344800
2017-01-13,27.427451909172433,27.544890067121873,27.35837022642096,27.411333084106445,104447600
2017-01-17,27.250149581365502,27.68766291064761,27.222518307125334,27.63239860534668,137759200
2017-01-18,27.63239962742561,27.747534625873215,27.56562111750752,27.630096435546875,94852000
2017-01-19,27.494231757055484,27.653116824309897,27.487323939803588,27.58173370361328,102389200
2017-01-20,27.736019397388496,27.736019397388496,27.57022648148571,27.63239860534668,130391600
2017-01-23,27.632392040066264,27.818910124154257,27.579429182321928,27.650814056396484,88200800
2017-01-24,27.528779117882305,27.65542656339956,27.51726491518952,27.625492095947266,92844000
2017-01-25,27.729111735723393,28.115965388659937,27.69687407771373,28.065305709838867,129510400
2017-01-26,28.016946760417436,28.194255620707516,28.000827932829285,28.079120635986328,105350400
2017-01-27,28.12517848394861,28.173534974547707,28.000832469484905,28.0814266204834,82251600
2017-01-30,27.846542238438513,28.00773048400879,27.78437013138144,28.00773048400879,121510000
2017-01-31,27.897208806323995,27.952473110362984,27.775165996361807,27.943262100219727,196804000
2017-02-01,29.2511960093045,30.047931706017216,29.246591382590463,29.647260665893555,447940000
2017-02-02,29.469944550066973,29.794624217280543,29.42388951288843,29.59659194946289,134841600
2017-02-03,29.54593677509147,29.748575455818408,29.511397687986015,29.72324562072754,98029200
2017-02-06,29.734756848899746,30.050225525066214,29.681792235777884,30.001867294311523,107383600
2017-02-07,30.05944407984251,30.4163632805029,30.0387206232365,30.287412643432617,152735200
2017-02-08,30.24596475625045,30.446298524273466,30.216028533022655,30.404848098754883,92016400
2017-02-09,30.446474171247278,30.63148954064726,30.323902238905653,30.62455177307129,113399600
2017-02-10,30.633802059621765,30.74480986093238,30.53898120508331,30.55516815185547,80262000
2017-02-13,30.777185983811883,30.948325797298406,30.70086702086009,30.82575035095215,92141600
2017-02-14,30.867382554461336,31.24203609878774,30.816503242407816,31.225849151611328,132904800
2017-02-15,31.341485397736633,31.51493664705215,31.13334178123319,31.339170455932617,142492400
2017-02-16,31.37617383020724,31.429364557891073,31.184220693315968,31.302169799804688,90338400
2017-02-17,31.244361535439666,31.41318647548505,31.244361535439666,31.387746810913086,88792800
2017-02-21,31.505681585032608,31.62594209699634,31.44786450624468,31.614377975463867,98028800
2017-02-22,31.551929917085136,31.7115055957675,31.477925902099557,31.70919418334961,83347600
2017-02-23,31.77164127137798,31.794765984845448,31.521871075358764,31.575061798095703,83152800
2017-02-24,31.431678003129807,31.60512924194336,31.285977833286587,31.60512924194336,87106400
2017-02-27,31.71613037409582,31.785511560799364,31.517239520944983,31.66756248474121,81029600
2017-02-28,31.702272735976305,31.785529501237722,31.614389614623764,31.681459426879883,93931600
2017-03-01,31.889578858039172,32.41224383275445,31.822512618229407,32.32898712158203,145658400
2017-03-02,32.377564310423224,32.442319156734115,32.09079032756467,32.137046813964844,104844000
2017-03-03,32.095418529316575,32.338250981396506,32.051476982031915,32.32668685913086,84432400
2017-03-06,32.23185994645789,32.32436937834266,32.05378590671845,32.22492218017578,87000000
2017-03-07,32.160170810212044,32.3729372331792,32.09772737806563,32.26655578613281,69785200
2017-03-08,32.13474095935838,32.331320495524345,32.10467846934657,32.146305084228516,74828800
2017-03-09,32.08617902550467,32.09773962238214,31.695334865626265,32.07229995727539,88623600
2017-03-10,32.204120081428464,32.229559742935045,32.06304623650561,32.178680419921875,78451200
2017-03-13,32.111605056328585,32.245737565712,32.104667289597515,32.19254684448242,69686800
2017-03-14,32.215674541184775,32.296616327969346,32.109289571651075,32.14398193359375,61236400
2017-03-15,32.24113047199923,32.551029300110905,32.15324734535898,32.48396301269531,102767200
2017-03-16,32.54408910626947,32.6134703311406,32.43770409095031,32.53715133666992,76928000
2017-03-17,32.60884301781536,32.60884301781536,32.35213496354137,32.37526321411133,175540000
2017-03-20,32.47006642458355,32.72446295450743,32.43075123884514,32.715213775634766,86168000
2017-03-21,32.86554098580492,33.02511669068808,32.31512125681653,32.34056091308594,158119600
2017-03-22,32.342877504775444,32.747597084061425,32.322060673038834,32.70596694946289,103440800
2017-03-23,32.66895859115008,32.742966140564654,32.51863560860373,32.590328216552734,81385200
2017-03-24,32.7244646105998,32.77997027326692,32.458507475844264,32.52557373046875,89582400
2017-03-27,32.23649033017133,32.65971177065704,32.058412739296315,32.58108139038086,94300400
2017-03-28,32.58802422391429,33.31189176374392,32.520954425876965,33.25638961791992,133499200
2017-03-29,33.228624693216595,33.41595496380093,33.11530549478005,33.33038330078125,116760000
2017-03-30,33.346581457356166,33.41827407587476,33.18700574316975,33.28644943237305,84829200
2017-03-31,33.237882186975554,33.36508046474853,33.073680132236916,33.22400665283203,78646800
2017-04-03,33.23556842044681,33.33038574000391,33.082930497929304,33.233253479003906,79942800
2017-04-04,33.12918408536911,33.50846395747771,33.11068219784257,33.480712890625,79565600
2017-04-05,33.3535115560882,33.640285493099675,33.25869071455128,33.30725860595703,110871600
2017-04-06,33.36970329021344,33.42289754292948,33.1754387544553,33.22400665283203,84596000
2017-04-07,33.240192208213244,33.34426223880752,33.13381076498328,33.14999771118164,66688800
2017-04-10,33.21012299693304,33.27487782634953,33.04823239451827,33.11067581176758,75733600
2017-04-11,33.05748893171937,33.15230977466501,32.39143514753885,32.7545280456543,121517600
2017-04-12,32.74759317546245,32.87478791924265,32.61114219450171,32.793846130371094,81400000
2017-04-13,32.81929422302548,32.92799063588841,32.62040328979492,32.62040328979492,71291600
2017-04-17,32.71983213350341,32.81234155397029,32.57875835505578,32.800777435302734,66328400
2017-04-18,32.70365823826272,32.849354899207185,32.6342770274499,32.65509033203125,58790000
2017-04-19,32.81235686274012,32.840107937390805,32.481641264693536,32.53483200073242,69313600
2017-04-20,32.659708783096434,33.05286417738773,32.6458332500669,32.941856384277344,93278400
2017-04-21,32.941861121150126,32.997363261249184,32.8054136549071,32.90254592895508,69283600
2017-04-24,33.186998192294524,33.2910682125583,33.11299064880763,33.21937561035156,68537200
2017-04-25,33.28182761870944,33.51078101657076,33.272574908950006,33.42521286010742,75486000
2017-04-26,33.411349355058235,33.441415379290326,33.15926762090387,33.22864532470703,80164800
2017-04-27,33.284143929206884,33.33964960930629,33.14307008005347,33.25407791137695,56985200
2017-04-28,33.32344975203475,33.3720176495641,33.13381157392462,33.2216911315918,83441600
2017-05-01,33.55702738480217,34.04268863442368,33.52464996816074,33.8993034362793,134411600
2017-05-02,34.12132527927324,34.24852355694448,33.95943816627095,34.11438751220703,181408800
2017-05-03,33.670357818144886,34.1097697951006,33.365085434890055,34.01032257080078,182788000
2017-05-04,33.885437305315286,34.0288225432381,33.72123523537567,33.88774871826172,93487600
2017-05-05,33.94093680090705,34.45435274496605,33.94093680090705,34.449729919433594,109310800
2017-05-08,34.46592449871822,35.54594735061656,34.46592449871822,35.38637161254883,195009600
2017-05-09,35.58525199631485,35.81883523651143,35.48811973431324,35.613006591796875,156521600
2017-05-10,35.52974738440952,35.601439987394336,35.178218606779424,35.444175720214844,103222800
2017-05-11,35.402375234480175,35.778578687167325,35.36986417495805,35.750709533691406,109020400
2017-05-12,35.924874437570665,36.32429802583939,35.9179080354971,36.2499885559082,130108000
2017-05-15,36.229085378997176,36.37770786054635,36.00615342839315,36.15709686279297,104038800
2017-05-16,36.21283996336312,36.24070557774728,35.92952773898997,36.103694915771484,80194000
2017-05-17,35.66943127386498,35.89468772244948,34.76608452665892,34.891483306884766,203070800
2017-05-18,35.12835071764186,35.609050163687876,35.095839661114304,35.42327117919922,134272800
2017-05-19,35.61834224948902,35.75767383492193,35.44417511011823,35.544029235839844,107843200
2017-05-22,35.762330719253846,35.8970204419808,35.50920857952385,35.760009765625,91865600
2017-05-23,35.97132055973454,35.97132055973454,35.60208705287404,35.715877532958984,79675600
2017-05-24,35.72516982929401,35.80180381095709,35.453469463455924,35.60905838012695,76712000
2017-05-25,35.69963233154739,35.8436129669423,35.5370769787863,35.73214340209961,76942400
2017-05-26,35.76231970147964,35.81805446236694,35.60208536443827,35.6717529296875,87710400
2017-05-30,35.62763610977203,35.862179957978796,35.606736899657,35.685691833496094,80507600
2017-05-31,35.755368007968826,35.8018118894274,35.38613436672782,35.4743766784668,97804800
2017-06-01,35.569589904222724,35.606746427774596,35.34897880372531,35.5719108581543,65616400
2017-06-02,35.66480046881506,36.099056243896484,35.50456606913834,36.099056243896484,111082800
2017-06-05,35.84128693027032,35.86683159485282,35.63693315705113,35.74607467651367,101326800
2017-06-06,35.73910180396234,36.18264837987697,35.71123619071204,35.866825103759766,106499600
2017-06-07,35.999195149432616,36.22212715034009,35.87379279841193,36.08047103881836,84278400
2017-06-08,36.05259085718083,36.11993391222931,35.85520005346969,35.99221420288086,85003200
2017-06-09,36.03868287732471,36.03868287732471,33.90919869150518,34.59657669067383,259530800
2017-06-12,33.8441647090024,33.92544059310496,33.094082235331136,33.76985168457031,289229200
2017-06-13,34.173929908036584,34.24127300390154,33.70715951434555,34.041561126708984,136661600
2017-06-14,34.25288107395131,34.25288107395131,33.4029443270465,33.70948028564453,126124800
2017-06-15,33.2821781421212,33.55155393551454,33.024410655631954,33.50743103027344,128661600
2017-06-16,33.389012124760995,33.55621291549686,33.022099475281784,33.03835678100586,201444400
2017-06-19,33.36116068577633,34.07640802935831,33.36116068577633,33.983516693115234,130165600
2017-06-20,34.10657151739421,34.10657151739421,33.65838308263558,33.67463684082031,99600400
2017-06-21,33.79308322790719,33.9208065536216,33.58175950203796,33.874359130859375,85063200
2017-06-22,33.85112219878809,34.06708772522799,33.700175236446206,33.81861114501953,76425200
2017-06-23,33.70250763646279,34.17391979838276,33.69786218670951,33.96956253051758,141757600
2017-06-26,34.17624215179792,34.434009700347254,33.76056473956652,33.86274337768555,102769600
2017-06-27,33.67463680265872,33.94169522684023,33.35184715797583,33.37739181518555,99047600
2017-06-28,33.55389624655837,33.93009630203288,33.245039289327146,33.865074157714844,88329600
2017-06-29,33.60498805819685,33.702521281865195,33.040684389936885,33.36579513549805,125997600
2017-06-30,33.544594433334126,33.66303037038063,33.38900552836239,33.444740295410156,92096400
2017-07-03,33.644466342586206,33.7419995685856,33.23110972330435,33.323997497558594,57111200
2017-07-05,33.36810698363725,33.62355003161704,33.142850501232495,33.460994720458984,86278400
2017-07-06,33.21251491916274,33.323980901443484,33.07085883073609,33.14516830444336,96515200
2017-07-07,33.18464286168929,33.614256538801015,33.18464286168929,33.48188781738281,76806800
2017-07-10,33.46564913178166,33.89293850508548,33.29380287486033,33.68626022338867,84362400
2017-07-11,33.60962726895315,33.869719387969006,33.52835136080657,33.795406341552734,79127200
2017-07-12,33.87436382294144,33.94635237737714,33.630532536869914,33.84417724609375,99538000
2017-07-13,33.788431492665154,34.482779229905475,33.77449868580418,34.31557846069336,100797600
2017-07-14,34.36202366897313,34.677846962729916,34.21340115093702,34.61050033569336,80528400
2017-07-17,34.55941190824262,35.04243239726825,34.50135618621704,34.73125457763672,95174000
2017-07-18,34.647659144358606,34.863628303726074,34.524581279562305,34.85201644897461,71475200
2017-07-19,34.94490251484222,35.163192617256435,34.82182465598151,35.07030487060547,83692000
2017-07-20,35.18177493447977,35.23750971496516,34.877563454142056,34.91239547729492,68974800
2017-07-21,34.831126529812465,34.93562616357618,34.57335887669316,34.896148681640625,105010400
2017-07-24,34.968123698453404,35.40005842173057,34.81021028841995,35.31877899169922,85972800
2017-07-25,35.251440263595825,35.725173465298916,35.251440263595825,35.469730377197266,75415600
2017-07-26,35.611383897063476,35.74607006372819,35.544037270290794,35.63692855834961,63124000
2017-07-27,35.704273577089516,35.760008352946,34.206436467421675,34.96348190307617,129905200
2017-07-28,34.80788626719265,34.88684119353029,34.64533096489755,34.71731948852539,68854800
2017-07-31,34.81021356914964,34.91007126526908,34.39918156054586,34.53851318359375,79383600
2017-08-01,34.62443594985058,34.88452446501993,34.4642015812408,34.84504699707031,141474400
2017-08-02,36.98846924366249,37.0976143078871,36.26393481173815,36.491512298583984,279747200
2017-08-03,36.47061154867575,36.50776806757906,35.99919928834219,36.126922607421875,108389200
2017-08-04,36.24302755512729,36.55188087558903,36.1547817244582,36.31733703613281,82239600
2017-08-07,36.47293570701855,36.90487053275964,36.38236889888449,36.87932586669922,87481200
2017-08-08,36.83056257058554,37.58064173305547,36.75392856920262,37.174251556396484,144823600
2017-08-09,36.98381164768275,37.45058186710962,36.948979635832835,37.40181350708008,104526000
2017-08-10,37.27826484389665,37.30157975418536,36.04964662203939,36.21051025390625,163217200
2017-08-11,36.50890935657249,36.96818517519184,36.385348203071295,36.71406555175781,105028400
2017-08-14,37.14305180141279,37.35054170797339,37.01016320866023,37.2666130065918,88490800
2017-08-15,37.45544374859917,37.81446983217427,37.33421263735661,37.674591064453125,117862000
2017-08-16,37.75385699046317,37.88674200095783,37.33654362997252,37.52305221557617,110686400
2017-08-17,37.42279747604051,37.46709365530444,36.79799438919675,36.80265808105469,111762400
2017-08-18,36.80266342005648,37.185004388718376,36.53688986327145,36.71873474121094,109712400
2017-08-21,36.718734394586384,36.809656832697826,36.16154231336909,36.651126861572266,105474000
2017-08-22,36.888930150492534,37.30157987390728,36.83997381902732,37.25028991699219,86418400
2017-08-23,37.084759339285874,37.411146680312214,37.040463152141896,37.29690933227539,77596400
2017-08-24,37.401811820626165,37.47408659209715,36.96352084417168,37.131378173828125,79275600
2017-08-25,37.21998008462911,37.43213366731331,37.131391254192394,37.26893997192383,101920400
2017-08-28,37.334198394234235,37.767829167713245,37.28523853192924,37.64426803588867,103864000
2017-08-29,37.3248911781703,38.028955868971686,37.3015762700593,37.97999954223633,118067600
2017-08-30,38.18748289086875,38.20846417016917,37.91005189560232,38.08257293701172,109078400
2017-08-31,38.15017549288083,38.35533523890325,38.11287307408504,38.23410415649414,107140400
2017-09-01,38.42062445503937,38.45326319213896,38.14785710413093,38.24577331542969,66364400
2017-09-05,38.17582996377826,38.29239738351499,37.43212925668109,37.786495208740234,117874000
2017-09-06,37.933361409195015,37.99863886264556,37.42279567464267,37.74685287475586,86606800
2017-09-07,37.78882782667486,37.8238001893692,37.38550552322698,37.5953254699707,87714000
2017-09-08,37.502067388313236,37.56967492105878,36.958862829370304,36.982177734375,114446000
2017-09-11,37.41813701003698,37.7794966770566,37.27592463362364,37.65127182006836,126323200
2017-09-12,37.91006121634185,38.224794712649675,37.01482417253426,37.5020751953125,286856000
2017-09-13,37.27126446546717,37.29224930394388,36.81432218671921,37.219974517822266,179629600
2017-09-14,37.066112489582196,37.16169507812137,36.856288982201704,36.90058517456055,95042800
2017-09-15,36.944869191475775,37.52770614652858,36.83529555933749,37.273590087890625,196458400
2017-09-18,37.32721555895089,37.4181379949622,36.835300954542234,36.99150085449219,113077600
2017-09-19,37.187330392736726,37.24794771699612,36.93787800840331,37.00548553466797,83242400
2017-09-20,36.811986678781416,36.8959153563297,35.86312981059454,36.385353088378906,211805600
2017-09-21,36.322407247035535,36.322407247035535,35.611345303642345,35.76055145263672,150046800
2017-09-22,35.329248102469,35.499439077763675,35.10077698110493,35.41084671020508,186581600
2017-09-25,34.967898570654704,35.396865854855974,34.774396211971876,35.098453521728516,177549200
2017-09-26,35.38519562953558,35.88410390242275,35.36421435369019,35.7022590637207,146640000
2017-09-27,35.856132681053886,36.070616268553735,35.79551535680401,35.95637893676758,102016800
2017-09-28,35.87710996692245,35.9680323858252,35.59967901870899,35.73489761352539,88022000
2017-09-29,35.718597940254405,35.93308161143979,35.4365031590803,35.930747985839844,105199200
2017-10-02,35.963377062526,36.00767324874679,35.604350994879546,35.85846710205078,74795200
2017-10-03,35.90510146257561,36.156887558977715,35.881790109070714,36.01467514038086,64921200
2017-10-04,35.81650464609564,35.87012466029969,35.543737325116126,35.781532287597656,80655200
2017-10-05,35.9447271835859,36.23847935264511,35.9144220740115,36.22682189941406,85135200
2017-10-06,36.12889852782328,36.250129614135396,36.0333124105896,36.205833435058594,69630400
2017-10-09,36.324739942791545,36.539223575154196,36.25013864157454,36.33173370361328,65051600
2017-10-10,36.38303226599616,36.83531454541433,36.15922475201697,36.34572982788086,62468000
2017-10-11,36.36203860851548,36.59750349897214,36.31074866289442,36.497257232666016,67622400
2017-10-12,36.45063625092287,36.68843124334951,36.306090220834726,36.36903762817383,64500400
2017-10-13,36.5392323494425,36.667457257557835,36.464631030311224,36.599849700927734,65576800
2017-10-16,36.81198065819359,37.30156512337973,36.75369696268831,37.273590087890625,96486000
2017-10-17,37.25028446246104,37.50440058437659,37.12205958894918,37.41114807128906,75989200
2017-10-18,37.399486745122914,37.46709783386233,37.208318045882265,37.2456169128418,65496800
2017-10-19,36.543887080751354,36.62082200675138,36.14056479355921,36.36437225341797,170336800
2017-10-20,36.51123961031176,36.77701312866211,36.359703419728206,36.427310943603516,95896400
2017-10-23,36.576522059698476,36.763030628659415,36.25246479960394,36.40866470336914,87937200
2017-10-24,36.43664605465474,36.70008958734267,36.415664770818275,36.62548828125,71028800
2017-10-25,36.581182267992716,36.730388397479196,36.19884133884892,36.46461486816406,84828400
2017-10-26,36.65579159797525,36.795673931407954,36.55088162657848,36.697757720947266,68002000
2017-10-27,37.13604877730256,38.1408629713092,36.998500069249204,38.012638092041016,177816800
2017-10-30,38.208472089995574,39.18297765530634,38.168839590650364,38.86824417114258,178803200
2017-10-31,39.14333366383427,39.551319586418295,38.91952623556408,39.40910720825195,144187200
2017-11-01,39.60261203671337,39.618933182180236,38.609458951518015,38.90787124633789,134551200
2017-11-02,38.84026655427204,39.283221336309026,38.532526851703295,39.192298889160156,165573600
2017-11-03,40.56546153192935,40.62607530874295,39.89403206477131,40.21575927734375,237594400
2017-11-06,40.18545033681438,40.796266023002474,40.033914117133875,40.62374496459961,140105200
2017-11-07,40.54448303429965,40.85688288274763,40.47221179923316,40.754302978515625,97446000
2017-11-08,40.71934250638824,41.08769607543945,40.6424075624703,41.08769607543945,97638000
2017-11-09,40.82423505498039,41.05503978810688,40.36495921343929,41.00374984741211,117930400
2017-11-10,40.97099827789114,41.0341719661069,40.77446188137926,40.86804962158203,100582000
2017-11-13,40.59430565493508,40.82827859819119,40.57090693255195,40.70427322387695,67928400
2017-11-14,40.48667770904722,40.58962637830053,40.05148787911344,40.088924407958984,99130000
2017-11-15,39.768374442386936,39.8502663861521,39.39635838500541,39.56013870239258,116632400
2017-11-16,40.051482941483414,40.21292482835104,39.8455891985037,40.03276824951172,94550000
2017-11-17,40.01872540396868,40.10061735144364,39.6911647543555,39.810489654541016,87598000
2017-11-20,39.843241014580016,39.90641469316812,39.67244180817521,39.77070999145508,65049600
2017-11-21,39.95789457257142,40.641095063383005,39.95789457257142,40.51007080078125,100525200
2017-11-22,40.56154734000195,40.94526280289188,40.48901630283123,40.93590545654297,102355600
2017-11-24,40.96865767179468,41.062245407058306,40.863367006944024,40.93824005126953,56106800
2017-11-27,40.956957323769124,40.96397622523732,40.55686208936625,40.73234176635742,82867200
2017-11-28,40.78147230898322,40.91483498956653,40.21057793000543,40.49368667602539,105715200
2017-11-29,40.390753077862556,40.45860366514823,39.11092070578444,39.65373611450195,166665600
2017-11-30,39.87599966375106,40.27609489391926,39.41039587728747,40.20824432373047,166108800
2017-12-01,39.76369314346366,40.16612681204002,39.424433156736974,40.02106475830078,159037200
2017-12-04,40.35563746339928,40.388393520644755,39.68881696158599,39.72859191894531,130169600
2017-12-05,39.555461202335145,40.131036155210275,39.40103821861945,39.691165924072266,109400800
2017-12-06,39.190456819322876,39.82218287193415,38.94712659859109,39.54375457763672,114240000
2017-12-07,39.54844071761512,39.87834337776579,39.52036511084257,39.616294860839844,102693200
2017-12-08,39.89003897028129,40.009363857939476,39.499304675641376,39.627986907958984,93420800
2017-12-11,39.588229401626656,40.45159031047844,39.492299618388785,40.400115966796875,141095200
2017-12-12,40.27845150621973,40.33460631284405,40.1170131311962,40.17316436767578,77636800
2017-12-13,40.36033514994437,40.60366545476763,40.24334867124888,40.306522369384766,95273600
2017-12-14,40.33692847383528,40.507731269561084,40.16144879038737,40.29481506347656,81906000
2017-12-15,40.62472328000438,40.75106709849942,40.35097536481199,40.70427322387695,160677200
2017-12-18,40.91718722520547,41.46000256744993,40.91250676695561,41.277503967285156,117684400
2017-12-19,40.952283065190386,41.03651346570218,40.732347932179394,40.8376350402832,109745600
2017-12-20,40.914834249708285,41.04352004102671,40.53579934631823,40.79317092895508,93902400
2017-12-21,40.75105732062149,41.18390858984374,40.734681074997674,40.947593688964844,83799600
2017-12-22,40.870382207799324,41.04352342951681,40.828268801787004,40.947593688964844,65397600
2017-12-26,39.962565199563024,40.11932658733625,39.70051316868228,39.90875244140625,132742000
2017-12-27,39.79880026803186,39.957900160542586,39.70755096023451,39.91578674316406,85992800
2017-12-28,40.00936935393371,40.20824776415976,39.88770243579035,40.0280876159668,65920800
2017-12-29,39.89706096551949,39.91343721247929,39.59289547342585,39.59523391723633,103999600
2018-01-02,39.812831542998936,40.31353343162475,39.60225378021744,40.30417251586914,102223600
2018-01-03,40.36733841756425,40.839964608071945,40.233975739981666,40.29714584350586,118071600
2018-01-04,40.36970404464927,40.58730081373873,40.262078452745044,40.484352111816406,89738400
2018-01-05,40.58026192724971,41.03182792816311,40.48901263550257,40.94525909423828,94640000
2018-01-08,40.79317092895508,41.0879754571315,40.69489918275364,40.79317092895508,82271200
2018-01-09,40.83997607024875,40.959300980537996,40.57324707008062,40.78850173950195,86336000
2018-01-10,40.514745908802524,40.781474856775525,40.47730939010454,40.77913284301758,95839600
2018-01-11,40.84933462041617,41.05991240789748,40.82593946856962,41.01077651977539,74670800
2018-01-12,41.22134511941513,41.497435006670855,41.09733976408248,41.434261322021484,101672400
2018-01-16,41.62378943698637,41.972410443367636,41.21199829996464,41.223697662353516,118263600
2018-01-17,41.21432947214807,41.939646970546875,40.961641853884466,41.9045524597168,137547200
2018-01-18,41.96772324905173,42.13852605820033,41.70567471028857,41.941986083984375,124773600
2018-01-19,41.78990866232449,42.01686270900164,41.50914183689063,41.75481414794922,129700400
2018-01-22,41.48340442098347,41.59571043645508,41.3196240713074,41.413211822509766,108434400
2018-01-23,41.483408346767774,41.98411036038649,41.37110232066807,41.42257308959961,130756400
2018-01-24,41.47169778528601,41.48339714467017,40.52410679746099,40.762760162353516,204420400
2018-01-25,40.83062483384252,40.93357351974331,39.899413341625795,40.035118103027344,166116000
2018-01-26,40.24334446403802,40.24334446403802,39.78943640292996,40.12869644165039,156572000
2018-01-29,39.81282771637196,39.81282771637196,39.08985234497419,39.29808807373047,202561600
2018-01-30,38.72954563542,39.160055045574445,38.53534764091524,39.06646728515625,184192800
2018-01-31,39.04306324959199,39.41040247806591,38.95649440447249,39.17408752441406,129915600
2018-02-01,39.113246399868274,39.452506365991724,39.017316661059965,39.2559700012207,188923200
2018-02-02,38.839509292555,39.026688364620185,37.45907033009402,37.55265808105469,346375200
2018-02-05,37.22509515859577,38.3434854954354,36.499777636480054,36.61442565917969,290954000
2018-02-06,36.22603017907835,38.30604944131928,36.03183221340703,38.14460754394531,272975200
2018-02-07,38.15864182365693,38.231172856032934,37.218073276522176,37.32803726196289,206434400
2018-02-08,37.50352025097628,37.66964260600261,36.27282389580829,36.300899505615234,217562000
2018-02-09,36.89996378245455,37.09260194445449,35.295412891463684,36.744911193847656,282690400
2018-02-12,37.23590527913192,38.50216084208162,37.00332640992512,38.22494888305664,243278000
2018-02-13,38.04640834113016,38.70420433662891,37.975929558630334,38.60788345336914,130196800
2018-02-14,38.30247598263867,39.359646916272006,38.26489040714786,39.31970977783203,162579600
2018-02-15,39.88824179141258,40.663501375875185,39.70265109433449,40.640010833740234,204588800
2018-02-16,40.49199890679154,41.06992063350234,40.35339290200922,40.50844192504883,160704400
2018-02-20,40.41917323044115,40.938359663897515,40.27116813864954,40.372188568115234,135722000
2018-02-21,40.60242352411333,40.90547769984624,40.17485477209102,40.1889533996582,149886400
2018-02-22,40.36042378787491,40.865514959365235,40.339281236814955,40.524871826171875,123967600
2018-02-23,40.799743490838885,41.2648976259703,40.76920185482098,41.22966003417969,135249600
2018-02-26,41.4293423310573,42.143518220914565,41.396452722669764,42.04484939575195,152648800
2018-02-27,42.075399491200336,42.399596100612726,41.85456768273009,41.908599853515625,155712400
2018-02-28,42.1129932092507,42.43249392454348,41.82873367844383,41.845176696777344,151128400
2018-03-01,41.94383343816568,42.235143989434334,40.56246615530191,41.1121940612793,195208000
2018-03-02,40.595371296980964,41.41761549275726,40.51314544352325,41.3964729309082,153816000
