Date,Open,High,Low,Close,Volume,MA5,MA20,Std20,EMA10,EMA20,EMA12,EMA26,MACD_Line,MACD_Signal,BB_Upper,BB_Lower,Volume_MA5,OBV,Daily_Return,Rolling_Std5,HL_Pct,RSI_14,MACD_Hist,BB_Width,Vol_Ratio,OBV_Change,Close_MA5_Pct,Close_MA20_Pct,EMA_Spread,Target
2017-01-18,27.63239962742561,27.74753462587321,27.56562111750752,27.630096435546875,94852000,27.541668319702147,27.089533233642577,0.3341379390153869,27.359510632998564,27.0586442657469,27.29794066529572,26.888447966348195,0.40949269894752405,0.39822965971923585,27.75780911167335,26.421257355611804,111151600.0,1222862400.0,-8.331414991091801e-05,0.0050854595118687415,0.0065838897374116915,68.67311788967963,0.011263039228288196,0.04933830880488107,0.8533570366958281,-94852000.0,0.003210702954456579,0.01995468867041872,0.3008663672516647,27.58173370361328
2017-01-19,27.494231757055484,27.653116824309897,27.487323939803588,27.58173370361328,102389200,27.543050003051757,27.12568597793579,0.34672469029952796,27.399914827655785,27.10846230744846,27.341601132729192,26.93980246540487,0.40179866732432146,0.398943461240253,27.819135358534847,26.432236597336736,109558560.0,1120473200.0,-0.0017503642105053396,0.004707143155451558,0.006010966761113729,71.50995268492417,0.0028552060840684734,0.05112861522935212,0.93456138890471,-102389200.0,0.0014044813685207824,0.016812394202618153,0.2914525202073257,27.63239860534668
2017-01-20,27.736019397388496,27.736019397388496,27.57022648148571,27.63239860534668,130391600,27.57759208679199,27.160802364349365,0.3611364673973683,27.442184605417765,27.158361002486384,27.386339205439576,26.99110588317834,0.3952333222612374,0.3982014334444499,27.883075299144103,26.438529429554627,113967920.0,1250864800.0,0.0018369005472183009,0.00408137017789907,0.005999946594238281,72.67683915942547,-0.0029681111832124962,0.05318494830202634,1.1441079208956344,130391600.0,0.001987356923048411,0.017363118904628605,0.2838236029313812,27.650814056396484
2017-01-23,27.632392040066264,27.818910124154257,27.579429182321928,27.650814056396484,88200800,27.62548828125,27.19557304382324,0.3735824385491397,27.480117232868437,27.205261293334967,27.42702764404833,27.03997315526857,0.3870544887797607,0.39597204451151213,27.94273792092152,26.448408166724963,110718560.0,1339065600.0,0.0006664441734798299,0.0037640152013508387,0.008660900230419455,83.38519981252763,-0.008917555731751459,0.05494753693141811,0.7966216323622706,88200800.0,0.0009167539371122135,0.01673952638687415,0.2748559395334702,27.625492095947266
2017-01-24,27.528779117882305,27.65542656339956,27.51726491518952,27.625492095947266,92844000,27.62410697937012,27.23794288635254,0.3717916463420966,27.506549026155493,27.24528327453614,27.457560636648164,27.083344928652178,0.3742157079959867,0.3916207772084071,27.98152617903673,26.494359593668346,101735520.0,1246221600.0,-0.0009157763094269633,0.001388848425965146,0.00500123754285288,81.00658344135412,-0.01740506921242041,0.05459907862988889,0.9126016164265932,-92844000.0,5.014158749760966e-05,0.014228284830896998,0.26126575161935506,28.065305709838867
2017-01-25,27.729111735723396,28.115965388659937,27.69687407771373,28.065305709838867,129510400,27.711148834228517,27.29965534210205,0.4019135663224326,27.60814115046156,27.323380649326875,27.551059878677506,27.15608276429564,0.39497711438186656,0.39229204464309897,28.103482474746915,26.495828209457184,108667200.0,1375732000.0,0.015920571201557765,0.0072719299851022575,0.014932718541501092,86.90184836288753,0.002685069738767587,0.058889178091943765,1.1918076475698278,129510400.0,0.012780302892852147,0.028046155093980785,0.2847605011346843,28.079120635986328
2017-01-26,28.01694676041744,28.19425562070752,28.000827932829285,28.079120635986328,105350400,27.810626220703124,27.353538513183594,0.4310166610254348,27.693773784193333,27.395355886151584,27.632299995186557,27.22445593997643,0.407844055210127,0.3954024467565046,28.215571835234464,26.491505191132724,109259440.0,1481082400.0,0.0004922421401816202,0.006956312578573179,0.00688866615111644,85.96499856918014,0.01244160845362241,0.06302901700526937,0.9642224049473437,105350400.0,0.009654382218956536,0.0265260789734032,0.29841789804174823,28.0814266204834
2017-01-27,28.12517848394861,28.173534974547707,28.000832469484905,28.0814266204834,82251600,27.900431823730468,27.41329393386841,0.4454355618566029,27.76425611806425,27.460695956087946,27.701396399078376,27.287935249643613,0.4134611494347631,0.3990141872921563,28.304165057581617,26.522422810155202,99631440.0,1563334000.0,8.21245268669557e-05,0.007110071854549451,0.0061500616545181975,83.00663325451744,0.014446962142606767,0.06499555477443442,0.8255586790675714,82251600.0,0.006487168295330248,0.02437257953118599,0.30356016197630353,28.00773048400879
2017-01-30,27.846542238438516,28.00773048400879,27.78437013138144,28.00773048400879,121510000,27.97181510925293,27.469709873199463,0.4457113392665391,27.80852418459962,27.5127944825566,27.7485247198369,27.341253415152146,0.40727130468475536,0.40066561077067614,28.361132551732542,26.578287194666384,106293280.0,1441824000.0,-0.0026243729519372927,0.007547753046676474,0.007974953656272802,74.62653123353246,0.006605693914079225,0.06490222740960117,1.1431578741384216,-121510000.0,0.0012839844184433513,0.019585958981468643,0.29572970204301896,27.943262100219727
2017-01-31,27.897208806323995,27.952473110362984,27.775165996361807,27.943262100219727,196804000,28.03536911010742,27.533379459381102,0.4153594212973082,27.833021987439636,27.553791398524517,27.778484316818876,27.385846651083078,0.3926376657357977,0.3990600217637005,28.36409830197572,26.702660616786485,127085280.0,1245020000.0,-0.0023018067753070026,0.0077319475066343615,0.0063452546580015454,70.28995184725571,-0.006422356027902754,0.060342671978944225,1.5485979178705827,-196804000.0,-0.0032853860252721745,0.014886753783468931,0.2792305889151194,29.647260665893555
2017-02-01,29.2511960093045,30.047931706017216,29.246591382590463,29.647260665893555,447940000,28.35176010131836,27.678449630737305,0.5940645429798547,28.162883565340348,27.753169423988233,28.065988370522675,27.553358800328297,0.5126295701943775,0.42177393144983594,28.866578716697013,26.490320544777596,190771200.0,1692960000.0,0.06098066000892688,0.027792581421846922,0.027029152286862774,86.64495619345435,0.09085563874454156,0.08585228593441699,2.3480483427267846,447940000.0,0.045693832056478145,0.0711315504091623,0.40971414135211504,29.59659194946289
2017-02-02,29.469944550066973,29.794624217280543,29.42388951288843,29.59659194946289,134841600,28.655254364013672,27.822483158111574,0.6898984351970878,28.42355781699899,27.928733474033436,28.301465844205783,27.704709403967897,0.5967564402378862,0.45677043320744604,29.20228002850575,26.442686287717397,196669440.0,1558118400.0,-0.0017090522123331953,0.02802357244591443,0.012526263328735765,88.66643520132308,0.13998600703044017,0.09918574575482496,0.6856255857544518,-134841600.0,0.03285043550795996,0.06376529302827816,0.4948243429655541,29.72324562072754
2017-02-03,29.54593677509147,29.748575455818408,29.511397687986012,29.72324562072754,98029200,28.9836181640625,27.966056442260744,0.7712465851051581,28.659864690404177,28.099639392766207,28.5202011944399,27.854230605209352,0.6659705892305468,0.4986104644120662,29.50854961247106,26.423563272050426,199824960.0,1656147600.0,0.004279332954311599,0.02767981020494951,0.007979537997256923,90.6804439814417,0.16736012481848056,0.11031181127700133,0.4905753515476745,98029200.0,0.025518810401046643,0.06283292684096242,0.5602252976379702,30.001867294311523
2017-02-06,29.734756848899742,30.05022552506621,29.681792235777884,30.001867294311523,107383600,29.382445526123046,28.10859308242798,0.8698366080239813,28.90386516384188,28.28080395481814,28.74814982518938,28.013314804402107,0.7348350207872727,0.5458553756871075,29.84826629847594,26.36891986638002,196999680.0,1763531200.0,0.009373864386791109,0.026624802879818003,0.012280345275648315,90.86546558874923,0.18897964510016518,0.12378230464587102,0.5450953016776474,107383600.0,0.02108135511177145,0.06735570885143738,0.6230612090237386,30.287412643432617
2017-02-07,30.05944407984251,30.4163632805029,30.0387206232365,30.287412643432617,152735200,29.851275634765624,28.2529727935791,0.978819963731058,29.155419251040193,28.471909544209993,28.984959489534496,28.181766496182146,0.8031929933523507,0.5973228992201562,30.210612721041215,26.295332866116986,188185920.0,1916266400.0,0.009517585899569525,0.02529317423748952,0.012468633808780811,91.75082066253553,0.20587009413219448,0.1385793942297652,0.8116186375686343,152735200.0,0.014610330694178275,0.07200799238782651,0.6835097068302005,30.404848098754883
2017-02-08,30.24596475625045,30.446298524273463,30.21602853302265,30.404848098754883,92016400,30.00279312133789,28.40184259414673,1.068927658643508,29.382588132442862,28.655998930357125,29.203403890953016,28.34643920748383,0.8569646834691866,0.6492512560699624,30.539697911433745,26.263987276859712,117001200.0,2008282800.0,0.0038773683544648385,0.0046450866177568575,0.00757346297218439,93.41349682022992,0.20771342739922427,0.15054342408950622,0.7864568910404338,92016400.0,0.01340058493190921,0.07052378724966779,0.7265892020857372,30.62455177307129
2017-02-09,30.44647417124728,30.63148954064726,30.323902238905653,30.62455177307129,113399600,30.20838508605957,28.55432891845703,1.158514414746832,29.608399703466212,28.843480153472758,29.42204202666352,28.515188286416233,0.9068537402472856,0.7007717529054271,30.871357747950697,26.237300088963366,112712800.0,2121682400.0,0.007225942178787026,0.0026959224003168933,0.010043813996718566,93.73900077398864,0.20608198734185845,0.16228914614736245,1.0060933629543405,113399600.0,0.013776528795766962,0.07250119099370966,0.7649195499934542,30.55516815185547
2017-02-10,30.633802059621765,30.74480986093238,30.53898120508331,30.55516815185547,80262000,30.374769592285155,28.70910291671753,1.2101973921151175,29.780539421355165,29.006498058080634,29.596369122846895,28.6662979060784,0.9300712167684964,0.7466316456780411,31.129497700947766,26.288708132487294,109159360.0,2041420400.0,-0.0022656207911205817,0.004925799347573655,0.006736295962310795,91.83222254578222,0.18343957109045528,0.16861514560392774,0.7352736402998332,-80262000.0,0.005939092279275471,0.06430243538062497,0.7740413632745309,30.82575035095215
2017-02-13,30.777185983811883,30.94832579729841,30.70086702086009,30.82575035095215,92141600,30.53954620361328,28.879823780059816,1.2574002919259162,29.97057777219098,29.179760181211257,29.78550469640155,28.826257346439416,0.9592473499621335,0.7891547865348596,31.39462436391165,26.365023196207982,106110960.0,2133562000.0,0.008855529701290443,0.004829609856391742,0.008027664326772,93.05250852271124,0.17009256342727386,0.17415622775289835,0.8683513936731889,92141600.0,0.009371591359959464,0.06738014004905057,0.7908175909797208,31.225849151611328
2017-02-14,30.867382554461336,31.24203609878774,30.816503242407816,31.225849151611328,132904800,30.727233505249025,29.059496307373045,1.3247080219430472,30.198808932085583,29.374625797439833,30.00709615104921,29.004004887563262,1.003091263485949,0.8319420819250776,31.70891235125914,26.41008026348695,102144880.0,2266466800.0,0.012979369394225282,0.005725036206393263,0.013627583170399239,92.97746907736558,0.17114918156087144,0.18234425097133422,1.3011401060924443,132904800.0,0.016227157133333447,0.07454887797517085,0.8241831346457502,31.339170455932617
2017-02-15,31.341485397736637,31.51493664705215,31.13334178123319,31.339170455932617,142492400,30.91409797668457,29.244950008392333,1.3728196924233975,30.40614739096686,29.561725288724862,30.21203065949281,29.17698011484988,1.0350505446429317,0.8725637744686485,31.990589393239127,26.49931062354554,112240080.0,2408959200.0,0.0036290863947712193,0.00575052807058744,0.012176291212160031,93.16250539782268,0.16248677017428315,0.18776844440211973,1.2695322383946983,142492400.0,0.013750117489070401,0.07160964361160849,0.8444221022419995,31.302169799804688
2017-02-16,31.37617383020724,31.429364557891077,31.184220693315968,31.302169799804688,90338400,31.04962158203125,29.430971813201904,1.3875731712637422,30.5690605562101,29.727481908827702,30.37974437338695,29.33440157299468,1.0453428003922696,0.9071195796533729,32.206118155729385,26.65582547067442,107627840.0,2318620800.0,-0.0011806520590568192,0.006512022479539798,0.007831529448052465,92.25390422664908,0.1382232207388967,0.18858679625948543,0.8393590357290456,-90338400.0,0.008133697124334427,0.06357921167127123,0.8415786473823985,31.38774681091309
2017-02-17,31.244361535439666,31.41318647548505,31.244361535439666,31.38774681091309,88792800,31.216137313842772,29.618739223480226,1.385465865161147,30.717912602519732,29.885602375692976,30.534821671467892,29.486501220247895,1.0483204512199968,0.9353597539666977,32.38967095380252,26.847807493157934,109334000.0,2407413600.0,0.0027339002904820386,0.005543840516984374,0.0053786893676192335,94.20565121254211,0.11296069725329916,0.18710666307670792,0.8121243163151444,88792800.0,0.005497460987724967,0.059725958423999526,0.8323102268267561,31.614377975463867
2017-02-21,31.505681585032608,31.62594209699634,31.44786450624468,31.614377975463867,98028800,31.37386283874512,29.816917419433594,1.372572502641784,30.880906306691394,30.05024767090925,30.70090725669804,29.644121720634264,1.056785536063778,0.9596449103861138,32.56206242471716,27.071772414150026,110511440.0,2505442400.0,0.0072203706088256325,0.005333532067194634,0.0056328038745493084,96.0591154223884,0.09714062567766413,0.184133387544239,0.8870466261230512,98028800.0,0.007666098942133548,0.06028324560669551,0.830658635782143,31.70919418334961
2017-02-22,31.551929917085136,31.7115055957675,31.47792590209956,31.70919418334961,83347600,31.470531845092772,30.021102523803712,1.332581299802138,31.031504102447432,30.20824257685595,30.856028322336744,29.79709005120577,1.0589382711309732,0.9795035825350856,32.68626512340799,27.355939924199436,100600000.0,2588790000.0,0.0029991482976299277,0.00298846289651059,0.007366308090875102,93.39013541468489,0.07943468859588754,0.17755261303218775,0.8285049701789264,83347600.0,0.007583676673518003,0.056230168702412264,0.8232615255914801,31.575061798095703
2017-02-23,31.77164127137798,31.794765984845448,31.521871075358764,31.575061798095703,83152800,31.51771011352539,30.19659032821655,1.2919470078295519,31.13033277438348,30.338415836021642,30.966648857068893,29.928791662086507,1.0378571949823865,0.9911743050245458,32.780484343875656,27.612696312557446,88732080.0,2505637200.0,-0.004230078647799229,0.0043735548401073725,0.008642735562377981,90.22092489422158,0.046682889957840645,0.17113813099915728,0.9371221772328565,-83152800.0,0.0018196653362105852,0.04564990467122598,0.7919169383618367,31.60512924194336
2017-02-24,31.431678003129807,31.60512924194336,31.285977833286587,31.60512924194336,87106400,31.578302001953126,30.372890758514405,1.2267218079791224,31.21665940484891,30.45905520801419,31.06487660858804,30.052964816149977,1.0119117924380632,0.9953218025072493,32.82633437447265,27.91944714255616,88085680.0,2592743600.0,0.0009522528899521543,0.004143663303513602,0.010098089022626884,89.82119693360531,0.016589989930813842,0.16155483094874495,0.9888826424454009,87106400.0,0.0008495466282061326,0.0405703392945409,0.7576041968347234,31.66756248474121
2017-02-27,31.71613037409582,31.785511560799364,31.517239520944983,31.66756248474121,81029600,31.63426513671875,30.552197551727296,1.1326361879360256,31.298641783011146,30.574151139131047,31.157597512611606,30.17256464345303,0.9850328691585766,0.9932640158375148,32.81746992759935,28.286925175855245,86533040.0,2673773200.0,0.001975414886612681,0.0041209311449248755,0.00847150897653224,88.7961304446719,-0.008231146678938206,0.1482886703672798,0.9364007089084123,81029600.0,0.0010525721991188064,0.03650686439577755,0.7244906438800989,31.681459426879883
2017-02-28,31.702272735976305,31.78552950123772,31.614389614623764,31.681459426879883,93931600,31.647681427001952,30.73588399887085,0.9867686620828654,31.36824499098728,30.6796090712976,31.238191653268263,30.284334627410573,0.9538570258576904,0.98538261784155,32.70942132303658,28.76234667470512,85713600.0,2767704800.0,0.000438838390083518,0.0027828918294393237,0.005401894032342199,87.1729926903351,-0.031525591983859624,0.12841910284657707,1.095877433686136,93931600.0,0.001067313571006423,0.030764543100298303,0.688635919689677,32.32898712158203
2017-03-01,31.88957885803917,32.41224383275445,31.822512618229407,32.32898712158203,145658400,31.771640014648437,30.955170249938966,0.8038737381063147,31.542925378368142,30.83669269513421,31.40600634070115,30.43579036771957,0.9702159729815811,0.9823492888695563,32.562917726151596,29.347422773726336,98175760.0,2913363200.0,0.020438695262654516,0.009539370677582953,0.018241561738609243,90.00002379058574,-0.012133315887975171,0.10387586068700753,1.4836493244360929,145658400.0,0.017542283202145903,0.04438085336150821,0.7062326832339316,32.137046813964844
2017-03-02,32.377564310423224,32.442319156734115,32.09079032756467,32.137046813964844,104844000,31.884037017822266,31.07965955734253,0.7831884806731322,31.65094745756754,30.96053594454665,31.51847410581864,30.561809363737737,0.9566647420809034,0.9772123795118257,32.646036518688796,29.513282595996266,102514000.0,2808519200.0,-0.0059370962317917275,0.00992644407263535,0.010938429756921305,81.80973599358818,-0.02054763743092236,0.10079756237073775,1.0227286029225278,-104844000.0,0.007935312457489463,0.03402184167015787,0.6904115130208908,32.32668685913086
2017-03-03,32.095418529316575,32.338250981396506,32.051476982031915,32.32668685913086,84432400,32.02834854125977,31.216164302825927,0.7482335823016943,31.773809166942687,31.09064555545943,31.642814529405136,30.692541030063154,0.9502734993419821,0.971824603477857,32.71263146742932,29.71969713822254,101979200.0,2892951600.0,0.005900979211431734,0.009846118706787723,0.008871122506746784,85.46349129741519,-0.02155110413587491,0.09587770938711505,0.8279374617569073,84432400.0,0.009314820509298771,0.0355752406199501,0.6831636114832556,32.22492218017578
2017-03-06,32.23185994645789,32.32436937834266,32.05378590671845,32.22492218017578,87000000,32.13982048034668,31.34124813079834,0.6925575546422408,31.85582971480325,31.19867190067051,31.73236955260062,30.806050744886313,0.9263188077143063,0.962723444325147,32.726363240082826,29.95613302151386,103173280.0,2805951600.0,-0.0031480083127150005,0.010431947651747847,0.00839671450907847,80.04000042588495,-0.0364046366108407,0.08838927559642151,0.8432415834797536,-87000000.0,0.002647858592774055,0.028195241162366935,0.6571578141327379,32.26655578613281
2017-03-07,32.160170810212044,32.3729372331792,32.09772737806563,32.26655578613281,69785200,32.256839752197266,31.454482555389404,0.6455880997799297,31.93050718231771,31.300375127857397,31.81455205006711,30.914236303497166,0.9003157465699445,0.9502419047741065,32.74565875494926,30.163306355829544,98344000.0,2875736800.0,0.0012919691698323188,0.010375394565009053,0.00852926035668951,76.4087438337812,-0.04992615820416202,0.08209807281274946,0.7096030261124217,69785200.0,0.0003012084881899302,0.02581740867341864,0.6301320544603151,32.14630508422852
2017-03-08,32.13474095935838,32.331320495524345,32.10467846934657,32.14630508422852,74828800,32.22030334472656,31.5474271774292,0.6009942671442053,31.96974316448331,31.380939885607027,31.865590978399634,31.00550065762541,0.8600903207742228,0.9322115879741298,32.74941571171761,30.34543864314079,84178080.0,2800908000.0,-0.00372679075824911,0.004722929822855894,0.007050328975101163,70.40989465418993,-0.07212126719990708,0.07620200072279625,0.8889345064653411,-74828800.0,-0.002296634507326867,0.018983415142892923,0.5888032788762843,32.07229995727539
2017-03-09,32.08617902550467,32.09773962238214,31.695334865626265,32.07229995727539,88623600,32.20735397338867,31.630799770355225,0.5474184761529527,31.988389854081866,31.446783701956395,31.897392359765135,31.084522827969856,0.812869531795279,0.9083431767383597,32.72563672266113,30.53596281804932,80934000.0,2712284400.0,-0.0023021347790741498,0.004024992253259647,0.012546800737456787,69.11641330881504,-0.09547364494308075,0.06922600504916723,1.0950107494995922,-88623600.0,-0.004193266426818831,0.013957920448598449,0.5416061521254711,32.178680419921875
2017-03-10,32.204120081428464,32.229559742935045,32.06304623650561,32.178680419921875,78451200,32.17775268554688,31.708506202697755,0.5057847032203526,32.02298813878004,31.516488151286442,31.940667445943095,31.16557153848482,0.775095907458276,0.881693722882343,32.72007560913846,30.69693679625705,79737760.0,2790735600.0,0.003316895351695992,0.0030657901862978336,0.005174653039107939,69.43211223358436,-0.1065978154240671,0.0638042927644849,0.9838651098300228,78451200.0,2.883154656774245e-05,0.014828015366555425,0.5064999874936014,32.19254684448242
2017-03-13,32.111605056328585,32.245737565712,32.104667289597515,32.19254684448242,69686800,32.171277618408205,31.7903751373291,0.43713188353458865,32.05381699436229,31.58087469349558,31.979418122641455,31.24164378337353,0.7377743392679257,0.8529098461594596,32.66463890439828,30.916111370259923,76275120.0,2860422400.0,0.00043091961446495297,0.002821780669119145,0.00438207877108865,65.8632314569533,-0.11513550689153396,0.05500178989977348,0.9136242591293203,69686800.0,0.0006611246940981808,0.012650738011615426,0.47294230086671263,32.14398193359375
2017-03-14,32.215674541184775,32.296616327969346,32.109289571651075,32.14398193359375,61236400,32.14676284790039,31.85628671646118,0.37962942117734555,32.0702106196771,31.634503954457312,32.00473563201873,31.308483646352805,0.6962519856659242,0.8215782740607527,32.615545558815874,31.09702787410649,74565360.0,2799186000.0,-0.001508576228009595,0.0027285407003368053,0.005827739596956877,62.23992955250809,-0.1253262883948285,0.04766775544887082,0.8212446100977719,-61236400.0,-8.650682246913455e-05,0.009031034272550809,0.4357066652197865,32.48396301269531
2017-03-15,32.24113047199923,32.551029300110905,32.15324734535898,32.48396301269531,102767200,32.21429443359375,31.919192409515382,0.37385860938069265,32.14543832749859,31.715404817146645,32.078462921353584,31.395556192007806,0.6829067293457776,0.7938439651177577,32.66690962827677,31.171475190754,80153040.0,2901953200.0,0.010576819007798388,0.005208735411739037,0.012245487245397589,72.92943796349581,-0.11093723577198011,0.04685063513940815,1.2821372713998123,102767200.0,0.00837108444692003,0.017693762296177917,0.4300335103519437,32.53715133666992
2017-03-16,32.54408910626947,32.6134703311406,32.43770409095031,32.53715133666992,76928000,32.307264709472655,31.979091453552247,0.37200203705120105,32.21665887462065,31.793666390434577,32.14903036986379,31.48011879531611,0.6689115745476784,0.7688574870037419,32.72309552765465,31.235087379449844,77813920.0,2978881200.0,0.0016373717687654388,0.004643087615193554,0.0054020168628651066,73.241593704934,-0.09994591245606355,0.046530657394255555,0.9886148904977413,76928000.0,0.00711563263756787,0.017450773544590126,0.4229924841860715,32.37526321411133
2017-03-17,32.60884301781536,32.60884301781536,32.35213496354137,32.37526321411133,175540000,32.346581268310544,32.032746124267575,0.3456860045121049,32.245496027255314,31.84905656411808,32.18383542282495,31.54642578930094,0.6374096335240083,0.7425679163077952,32.72411813329178,31.341374115243365,97231680.0,2803341200.0,-0.004975485434588256,0.005791703799524375,0.007929141844385139,66.81376027638736,-0.10515828278378692,0.043166577498045616,1.8053786584783889,-175540000.0,0.000886707178198165,0.010692717025102771,0.3964394631372343,32.715213775634766
2017-03-20,32.47006642458355,32.72446295450743,32.43075123884514,32.715213775634766,86168000,32.451114654541016,32.09911947250366,0.34275255877648886,32.330899254233394,31.931547727119668,32.26558593864184,31.63300267717752,0.6325832614643225,0.7205709853391007,32.78462459005664,31.41361435495068,100527920.0,2889509200.0,0.010500318075414627,0.007056070802327142,0.008977832688993076,71.26557196947404,-0.08798772387477816,0.04271177084095324,0.8571549078106858,86168000.0,0.008138368247291972,0.019193495437121122,0.39935152711372623,32.34056091308594
2017-03-21,32.86554098580492,33.02511669068808,32.31512125681653,32.34056091308594,158119600,32.490430450439455,32.13542861938477,0.32679138539039876,32.33265591947931,31.970501363878363,32.27712055009478,31.68541439835592,0.5917061517388582,0.6947980186190522,32.78901139016557,31.48184584860397,119904560.0,2731389600.0,-0.011451946030927584,0.00965406418445306,0.021953714277857896,50.26819652422962,-0.103091866880194,0.04067677319770021,1.3187121490625544,-158119600.0,-0.0046127285873336366,0.006383368839755432,0.3621545556009451,32.70596694946289
